venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
ieee s&p,2022,conf/sp/sp2022,,WIGHT: Wired Ghost Touch Attack on Capacitive Touchscreens.,Yan Jiang; Xiaoyu Ji; Kai Wang; Chen Yan; Richard Mitev; Ahmad-Reza Sadeghi; Wenyuan Xu,984-1001,18,https://doi.org/10.1109/SP46214.2022.9833740,
ieee s&p,2022,conf/sp/sp2022,,Time-Print: Authenticating USB Flash Drives with Novel Timing Fingerprints.,Patrick Cronin; Xing Gao; Haining Wang; Chase Cotton,1002-1017,16,https://doi.org/10.1109/SP46214.2022.9833595,
ieee s&p,2022,conf/sp/sp2022,,Device Fingerprinting with Peripheral Timestamps.,John V. Monaco,1018-1033,16,https://doi.org/10.1109/SP46214.2022.9833612,
ieee s&p,2022,conf/sp/sp2022,,PCR-Auth: Solving Authentication Puzzle Challenge with Encoded Palm Contact Response.,Long Huang; Chen Wang,1034-1048,15,https://doi.org/10.1109/SP46214.2022.9833564,
ieee s&p,2022,conf/sp/sp2022,,Mitigating Information Leakage Vulnerabilities with Type-based Data Isolation.,Alyssa Milburn; Erik van der Kouwe; Cristiano Giuffrida,1049-1065,17,https://doi.org/10.1109/SP46214.2022.9833675,
ieee s&p,2022,conf/sp/sp2022,,SYMBEXCEL: Automated Analysis and Understanding of Malicious Excel 4.0 Macros.,Nicola Ruaro; Fabio Pagani; Stefano Ortolani; Christopher Kruegel; Giovanni Vigna,1066-1081,16,https://doi.org/10.1109/SP46214.2022.9833765,
ieee s&p,2022,conf/sp/sp2022,,HEAPSTER: Analyzing the Security of Dynamic Allocators for Monolithic Firmware Images.,Fabio Gritti; Fabio Pagani; Ilya Grishchenko; Lukas Dresel; Nilo Redini; Christopher Kruegel; Giovanni Vigna,1082-1099,18,https://doi.org/10.1109/SP46214.2022.9833610,
ieee s&p,2022,conf/sp/sp2022,,SoK: Demystifying Binary Lifters Through the Lens of Downstream Applications.,Zhibo Liu; Yuanyuan Yuan; Shuai Wang; Yuyan Bao,1100-1119,20,https://doi.org/10.1109/SP46214.2022.9833799,
ieee s&p,2022,conf/sp/sp2022,,Property Inference from Poisoning.,Saeed Mahloujifar; Esha Ghosh; Melissa Chase,1120-1137,18,https://doi.org/10.1109/SP46214.2022.9833623,
ieee s&p,2022,conf/sp/sp2022,,Reconstructing Training Data with Informed Adversaries.,Borja Balle; Giovanni Cherubin; Jamie Hayes,1138-1156,19,https://doi.org/10.1109/SP46214.2022.9833677,
ieee s&p,2022,conf/sp/sp2022,,DeepSteal: Advanced Model Extractions Leveraging Efficient Weight Stealing in Memories.,Adnan Siraj Rakin; Md Hafizul Islam Chowdhuryy; Fan Yao; Deliang Fan,1157-1174,18,https://doi.org/10.1109/SP46214.2022.9833743,
ieee s&p,2022,conf/sp/sp2022,,Model Stealing Attacks Against Inductive Graph Neural Networks.,Yun Shen; Xinlei He; Yufei Han; Yang Zhang,1175-1192,18,https://doi.org/10.1109/SP46214.2022.9833607,
ieee s&p,2022,conf/sp/sp2022,,Noise-SDR: Arbitrary Modulation of Electromagnetic Noise from Unprivileged Software and Its Impact on Emission Security.,Giovanni Camurati; Aurélien Francillon,1193-1210,18,https://doi.org/10.1109/SP46214.2022.9833767,
ieee s&p,2022,conf/sp/sp2022,,mmSpy: Spying Phone Calls using mmWave Radars.,Suryoday Basak; Mahanth Gowda,1211-1228,18,https://doi.org/10.1109/SP46214.2022.9833568,
ieee s&p,2022,conf/sp/sp2022,,Attacks on Wireless Coexistence: Exploiting Cross-Technology Performance Features for Inter-Chip Privilege Escalation.,Jiska Classen; Francesco Gringoli; Michael Hermann; Matthias Hollick,1229-1245,17,https://doi.org/10.1109/SP46214.2022.9833639,
ieee s&p,2022,conf/sp/sp2022,,Invisible Finger: Practical Electromagnetic Interference Attack on Touchscreen-based Electronic Devices.,Haoqi Shan; Boyi Zhang; Zihao Zhan; Dean Sullivan; Shuo Wang; Yier Jin,1246-1262,17,https://doi.org/10.1109/SP46214.2022.9833718,
ieee s&p,2022,conf/sp/sp2022,,Using Throughput-Centric Byzantine Broadcast to Tolerate Malicious Majority in Blockchains.,Ruomu Hou; Haifeng Yu; Prateek Saxena,1263-1280,18,https://doi.org/10.1109/SP46214.2022.9833617,
ieee s&p,2022,conf/sp/sp2022,,MatRiCT + : More Efficient Post-Quantum Private Blockchain Payments.,Muhammed F. Esgin; Ron Steinfeld; Raymond K. Zhao,1281-1298,18,https://doi.org/10.1109/SP46214.2022.9833655,
ieee s&p,2022,conf/sp/sp2022,,Universal Atomic Swaps: Secure Exchange of Coins Across All Blockchains.,Sri Aravinda Krishnan Thyagarajan; Giulio Malavolta; Pedro Moreno-Sanchez,1299-1316,18,https://doi.org/10.1109/SP46214.2022.9833731,
ieee s&p,2022,conf/sp/sp2022,,Foundations of Dynamic BFT.,Sisi Duan; Haibin Zhang,1317-1334,18,https://doi.org/10.1109/SP46214.2022.9833787,
ieee s&p,2022,conf/sp/sp2022,,COBRA: Dynamic Proactive Secret Sharing for Confidential BFT Services.,Robin Vassantlal; Eduardo Alchieri; Bernardo Ferreira; Alysson Bessani,1335-1353,19,https://doi.org/10.1109/SP46214.2022.9833658,
ieee s&p,2022,conf/sp/sp2022,,Back to the Drawing Board: A Critical Evaluation of Poisoning Attacks on Production Federated Learning.,Virat Shejwalkar; Amir Houmansadr; Peter Kairouz; Daniel Ramage,1354-1371,18,https://doi.org/10.1109/SP46214.2022.9833647,
ieee s&p,2022,conf/sp/sp2022,,Model Orthogonalization: Class Distance Hardening in Neural Networks for Better Security.,Guanhong Tao; Yingqi Liu; Guangyu Shen; Qiuling Xu; Shengwei An; Zhuo Zhang; Xiangyu Zhang,1372-1389,18,https://doi.org/10.1109/SP46214.2022.9833688,
ieee s&p,2022,conf/sp/sp2022,,Universal 3-Dimensional Perturbations for Black-Box Attacks on Video Recognition Systems.,Shangyu Xie; Han Wang; Yu Kong; Yuan Hong,1390-1407,18,https://doi.org/10.1109/SP46214.2022.9833776,
ieee s&p,2022,conf/sp/sp2022,,"""Adversarial Examples"" for Proof-of-Learning.",Rui Zhang; Jian Liu; Yuan Ding; Zhibo Wang; Qingbiao Wu; Kui Ren,1408-1422,15,https://doi.org/10.1109/SP46214.2022.9833596,
ieee s&p,2022,conf/sp/sp2022,,Transfer Attacks Revisited: A Large-Scale Empirical Study in Real Computer Vision Settings.,Yuhao Mao; Chong Fu; Saizhuo Wang; Shouling Ji; Xuhong Zhang; Zhenguang Liu; Jun Zhou; Alex X. Liu; Raheem Beyah; Ting Wang,1423-1439,17,https://doi.org/10.1109/SP46214.2022.9833783,
ieee s&p,2022,conf/sp/sp2022,,Graphics Peeping Unit: Exploiting EM Side-Channel Information of GPUs to Eavesdrop on Your Neighbors.,Zihao Zhan; Zhenkai Zhang; Sisheng Liang; Fan Yao; Xenofon D. Koutsoukos,1440-1457,18,https://doi.org/10.1109/SP46214.2022.9833773,
ieee s&p,2022,conf/sp/sp2022,,Adversarial Prefetch: New Cross-Core Cache Side Channel Attacks.,Yanan Guo; Andrew Zigerelli; Youtao Zhang; Jun Yang,1458-1473,16,https://doi.org/10.1109/SP46214.2022.9833692,
ieee s&p,2022,conf/sp/sp2022,,Finding and Exploiting CPU Features using MSR Templating.,Andreas Kogler; Daniel Weber; Martin Haubenwallner; Moritz Lipp; Daniel Gruss; Michael Schwarz,1474-1490,17,https://doi.org/10.1109/SP46214.2022.9833599,
ieee s&p,2022,conf/sp/sp2022,,Augury: Using Data Memory-Dependent Prefetchers to Leak Data at Rest.,Jose Rodrigo Sanchez Vicarte; Michael Flanders; Riccardo Paccagnella; Grant Garrett-Grossman; Adam Morrison; Christopher W. Fletcher; David Kohlbrenner,1491-1505,15,https://doi.org/10.1109/SP46214.2022.9833570,
ieee s&p,2022,conf/sp/sp2022,,MeshUp: Stateless Cache Side-channel Attack on CPU Mesh.,Junpeng Wan; Yanxiang Bi; Zhe Zhou; Zhou Li,1506-1524,19,https://doi.org/10.1109/SP46214.2022.9833794,
ieee s&p,2022,conf/sp/sp2022,,Timing-Based Browsing Privacy Vulnerabilities Via Site Isolation.,Zihao Jin; Ziqiao Kong; Shuo Chen; Haixin Duan,1525-1539,15,https://doi.org/10.1109/SP46214.2022.9833710,
ieee s&p,2022,conf/sp/sp2022,,WTAGRAPH: Web Tracking and Advertising Detection using Graph Neural Networks.,Zhiju Yang; Weiping Pei; Monchu Chen; Chuan Yue,1540-1557,18,https://doi.org/10.1109/SP46214.2022.9833670,
ieee s&p,2022,conf/sp/sp2022,,Surakav: Generating Realistic Traces for a Strong Website Fingerprinting Defense.,Jiajun Gong; Wuqi Zhang; Charles Zhang; Tao Wang,1558-1573,16,https://doi.org/10.1109/SP46214.2022.9833722,
ieee s&p,2022,conf/sp/sp2022,,Wobfuscator: Obfuscating JavaScript Malware via Opportunistic Translation to WebAssembly.,Alan Romano; Daniel Lehmann; Michael Pradel; Weihang Wang,1574-1589,16,https://doi.org/10.1109/SP46214.2022.9833626,
ieee s&p,2022,conf/sp/sp2022,,"The State of the SameSite: Studying the Usage, Effectiveness, and Adequacy of SameSite Cookies.",Soheil Khodayari; Giancarlo Pellegrino,1590-1607,18,https://doi.org/10.1109/SP46214.2022.9833637,
ieee s&p,2022,conf/sp/sp2022,,IRQDebloat: Reducing Driver Attack Surface in Embedded Devices.,Zhenghao Hu; Brendan Dolan-Gavitt,1608-1622,15,https://doi.org/10.1109/SP46214.2022.9833695,
ieee s&p,2022,conf/sp/sp2022,,Finding SMM Privilege-Escalation Vulnerabilities in UEFI Firmware with Protocol-Centric Static Analysis.,Jiawei Yin; Menghao Li; Wei Wu; Dandan Sun; Jianhua Zhou; Wei Huo; Jingling Xue,1623-1637,15,https://doi.org/10.1109/SP46214.2022.9833723,
ieee s&p,2022,conf/sp/sp2022,,Mind the Gap: Studying the Insecurity of Provably Secure Embedded Trusted Execution Architectures.,Marton Bognar; Jo Van Bulck; Frank Piessens,1638-1655,18,https://doi.org/10.1109/SP46214.2022.9833735,
ieee s&p,2022,conf/sp/sp2022,,How Not to Protect Your IP - An Industry-Wide Break of IEEE 1735 Implementations.,Julian Speith; Florian Schweins; Maik Ender; Marc Fyrbiak; Alexander May; Christof Paar,1656-1671,16,https://doi.org/10.1109/SP46214.2022.9833605,
ieee s&p,2022,conf/sp/sp2022,,Hardening Circuit-Design IP Against Reverse-Engineering Attacks.,Animesh Chhotaray; Thomas Shrimpton,1672-1689,18,https://doi.org/10.1109/SP46214.2022.9833634,
ieee s&p,2022,conf/sp/sp2022,,Evaluating Physical-Layer BLE Location Tracking Attacks on Mobile Devices.,Hadi Givehchian; Nishant Bhaskar; Eliana Rodriguez Herrera; Héctor Rodrigo López Soto; Christian Dameff; Dinesh Bharadia; Aaron Schulman,1690-1704,15,https://doi.org/10.1109/SP46214.2022.9833758,
ieee s&p,2022,conf/sp/sp2022,,IRShield: A Countermeasure Against Adversarial Physical-Layer Wireless Sensing.,Paul Staat; Simon Mulzer; Stefan Roth; Veelasha Moonsamy; Markus Heinrichs; Rainer Kronberger; Aydin Sezgin; Christof Paar,1705-1721,17,https://doi.org/10.1109/SP46214.2022.9833676,
ieee s&p,2022,conf/sp/sp2022,,Anti-Tamper Radio: System-Level Tamper Detection for Computing Systems.,Paul Staat; Johannes Tobisch; Christian T. Zenger; Christof Paar,1722-1736,15,https://doi.org/10.1109/SP46214.2022.9833631,
ieee s&p,2022,conf/sp/sp2022,,Practical EMV Relay Protection.,Andreea-Ina Radu; Tom Chothia; Christopher J. P. Newton; Ioana Boureanu; Liqun Chen,1737-1756,20,https://doi.org/10.1109/SP46214.2022.9833642,
ieee s&p,2022,conf/sp/sp2022,,AccEar: Accelerometer Acoustic Eavesdropping with Unconstrained Vocabulary.,Pengfei Hu; Hui Zhuang; Panneer Selvam Santhalingam; Riccardo Spolaor; Parth H. Pathak; Guoming Zhang; Xiuzhen Cheng,1757-1773,17,https://doi.org/10.1109/SP46214.2022.9833716,
ieee s&p,2022,conf/sp/sp2022,,Towards Automated Auditing for Account and Session Management Flaws in Single Sign-On Deployments.,Mohammad Ghasemisharif; Chris Kanich; Jason Polakis,1774-1790,17,https://doi.org/10.1109/SP46214.2022.9833753,
ieee s&p,2022,conf/sp/sp2022,,HARDLOG: Practical Tamper-Proof System Auditing Using a Novel Audit Device.,Adil Ahmad; Sangho Lee; Marcus Peinado,1791-1807,17,https://doi.org/10.1109/SP46214.2022.9833745,
ieee s&p,2022,conf/sp/sp2022,,SWARMFLAWFINDER: Discovering and Exploiting Logic Flaws of Swarm Algorithms.,Chijung Jung; Ali Ahad; Yuseok Jeon; Yonghwi Kwon,1808-1825,18,https://doi.org/10.1109/SP46214.2022.9833685,
