venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
ccs,2021,conf/ccs/ccs2021,,Dissecting Click Fraud Autonomy in the Wild.,Tong Zhu; Yan Meng; Haotian Hu; Xiaokuan Zhang; Minhui Xue; Haojin Zhu,271-286,16,https://doi.org/10.1145/3460120.3484546,
ccs,2021,conf/ccs/ccs2021,,Understanding and Detecting Mobile Ad Fraud Through the Lens of Invalid Traffic.,Suibin Sun; Le Yu; Xiaokuan Zhang; Minhui Xue; Ren Zhou; Haojin Zhu; Shuang Hao; Xiaodong Lin,287-303,17,https://doi.org/10.1145/3460120.3484547,
ccs,2021,conf/ccs/ccs2021,,Usable User Authentication on a Smartwatch using Vibration.,Sunwoo Lee; Wonsuk Choi; Dong Hoon Lee,304-319,16,https://doi.org/10.1145/3460120.3484553,
ccs,2021,conf/ccs/ccs2021,,Automated Bug Hunting With Data-Driven Symbolic Root Cause Analysis.,Carter Yagemann; Simon P. Chung; Brendan Saltaformaggio; Wenke Lee,320-336,17,https://doi.org/10.1145/3460120.3485363,
ccs,2021,conf/ccs/ccs2021,,Snipuzz: Black-box Fuzzing of IoT Firmware via Message Snippet Inference.,Xiaotao Feng; Ruoxi Sun; Xiaogang Zhu; Minhui Xue; Sheng Wen; Dongxi Liu; Surya Nepal; Yang Xiang,337-350,14,https://doi.org/10.1145/3460120.3484543,
ccs,2021,conf/ccs/ccs2021,,"Same Coverage, Less Bloat: Accelerating Binary-only Fuzzing with Coverage-preserving Coverage-guided Tracing.",Stefan Nagy; Anh Nguyen-Tuong; Jason D. Hiser; Jack W. Davidson; Matthew Hicks,351-365,15,https://doi.org/10.1145/3460120.3484787,
ccs,2021,conf/ccs/ccs2021,,HyperFuzzer: An Efficient Hybrid Fuzzer for Virtual CPUs.,Xinyang Ge; Ben Niu; Robert Brotzman; Yaohui Chen; HyungSeok Han; Patrice Godefroid; Weidong Cui,366-378,13,https://doi.org/10.1145/3460120.3484748,
ccs,2021,conf/ccs/ccs2021,,HardsHeap: A Universal and Extensible Framework for Evaluating Secure Allocators.,Insu Yun; Woosun Song; Seunggi Min; Taesoo Kim,379-392,14,https://doi.org/10.1145/3460120.3484740,
ccs,2021,conf/ccs/ccs2021,,DPGen: Automated Program Synthesis for Differential Privacy.,Yuxin Wang; Zeyu Ding; Yingtai Xiao; Daniel Kifer; Danfeng Zhang,393-411,19,https://doi.org/10.1145/3460120.3484781,
ccs,2021,conf/ccs/ccs2021,,A Formally Verified Configuration for Hardware Security Modules in the Cloud.,Riccardo Focardi; Flaminia L. Luccio,412-428,17,https://doi.org/10.1145/3460120.3484785,
ccs,2021,conf/ccs/ccs2021,,Solver-Aided Constant-Time Hardware Verification.,Klaus von Gleissenthall; Rami Gökhan Kici; Deian Stefan; Ranjit Jhala,429-444,16,https://doi.org/10.1145/3460120.3484810,
ccs,2021,conf/ccs/ccs2021,,Exorcising Spectres with Secure Compilers.,Marco Patrignani; Marco Guarnieri,445-461,17,https://doi.org/10.1145/3460120.3484534,
ccs,2021,conf/ccs/ccs2021,,Structured Leakage and Applications to Cryptographic Constant-Time and Cost.,Gilles Barthe; Benjamin Grégoire; Vincent Laporte; Swarn Priya,462-476,15,https://doi.org/10.1145/3460120.3484761,
ccs,2021,conf/ccs/ccs2021,,Learning Security Classifiers with Verified Global Robustness Properties.,Yizheng Chen; Shiqi Wang; Yue Qin; Xiaojing Liao; Suman Jana; David A. Wagner,477-494,18,https://doi.org/10.1145/3460120.3484776,
ccs,2021,conf/ccs/ccs2021,,On the Robustness of Domain Constraints.,Ryan Sheatsley; Blaine Hoak; Eric Pauley; Yohan Beugin; Michael J. Weisman; Patrick D. McDaniel,495-515,21,https://doi.org/10.1145/3460120.3484570,
ccs,2021,conf/ccs/ccs2021,,Cert-RNN: Towards Certifying the Robustness of Recurrent Neural Networks.,Tianyu Du; Shouling Ji; Lujia Shen; Yao Zhang; Jinfeng Li; Jie Shi; Chengfang Fang; Jianwei Yin; Raheem Beyah; Ting Wang,516-534,19,https://doi.org/10.1145/3460120.3484538,
ccs,2021,conf/ccs/ccs2021,,TSS: Transformation-Specific Smoothing for Robustness Certification.,Linyi Li; Maurice Weber; Xiaojun Xu; Luka Rimanic; Bhavya Kailkhura; Tao Xie; Ce Zhang; Bo Li,535-557,23,https://doi.org/10.1145/3460120.3485258,
ccs,2021,conf/ccs/ccs2021,,Efficient Online-friendly Two-Party ECDSA Signature.,Haiyang Xue; Man Ho Au; Xiang Xie; Tsz Hon Yuen; Handong Cui,558-573,16,https://doi.org/10.1145/3460120.3484803,
ccs,2021,conf/ccs/ccs2021,,One Hot Garbling.,David Heath; Vladimir Kolesnikov,574-593,20,https://doi.org/10.1145/3460120.3484764,
ccs,2021,conf/ccs/ccs2021,,The Return of Eratosthenes: Secure Generation of RSA Moduli using Distributed Sieving.,Cyprien Delpech de Saint Guilhem; Eleftheria Makri; Dragos Rotaru; Titouan Tanguy,594-609,16,https://doi.org/10.1145/3460120.3484754,
ccs,2021,conf/ccs/ccs2021,,Secure Graph Analysis at Scale.,Toshinori Araki; Jun Furukawa; Kazuma Ohara; Benny Pinkas; Hanan Rosemarin; Hikaru Tsuchida,610-629,20,https://doi.org/10.1145/3460120.3484560,
ccs,2021,conf/ccs/ccs2021,,Oblivious Linear Group Actions and Applications.,Nuttapong Attrapadung; Goichiro Hanaoka; Takahiro Matsuda; Hiraku Morita; Kazuma Ohara; Jacob C. N. Schuldt; Tadanori Teruya; Kazunari Tozawa,630-650,21,https://doi.org/10.1145/3460120.3484584,
ccs,2021,conf/ccs/ccs2021,,Wireless Charging Power Side-Channel Attacks.,Alexander S. La Cour; Khurram K. Afridi; G. Edward Suh,651-665,15,https://doi.org/10.1145/3460120.3484733,
ccs,2021,conf/ccs/ccs2021,,Indistinguishability Prevents Scheduler Side Channels in Real-Time Systems.,Chien-Ying Chen; Debopam Sanyal; Sibin Mohan,666-684,19,https://doi.org/10.1145/3460120.3484769,
ccs,2021,conf/ccs/ccs2021,,Rosita++: Automatic Higher-Order Leakage Elimination from Cryptographic Code.,Madura A. Shelton; Lukasz Chmielewski; Niels Samwel; Markus Wagner; Lejla Batina; Yuval Yarom,685-699,15,https://doi.org/10.1145/3460120.3485380,
ccs,2021,conf/ccs/ccs2021,,Periscope: A Keystroke Inference Attack Using Human Coupled Electromagnetic Emanations.,Wenqiang Jin; Srinivasan Murali; Huadi Zhu; Ming Li,700-714,15,https://doi.org/10.1145/3460120.3484549,
ccs,2021,conf/ccs/ccs2021,,Constantine: Automatic Side-Channel Resistance Using Efficient Control and Data Flow Linearization.,Pietro Borrello; Daniele Cono D'Elia; Leonardo Querzoni; Cristiano Giuffrida,715-733,19,https://doi.org/10.1145/3460120.3484583,
ccs,2021,conf/ccs/ccs2021,,ECMO: Peripheral Transplantation to Rehost Embedded Linux Kernels.,Muhui Jiang; Lin Ma; Yajin Zhou; Qiang Liu; Cen Zhang; Zhi Wang; Xiapu Luo; Lei Wu; Kui Ren,734-748,15,https://doi.org/10.1145/3460120.3484753,
ccs,2021,conf/ccs/ccs2021,,SyzGen: Automated Generation of Syscall Specification of Closed-Source macOS Drivers.,Weiteng Chen; Yu Wang; Zheng Zhang; Zhiyun Qian,749-763,15,https://doi.org/10.1145/3460120.3484564,
ccs,2021,conf/ccs/ccs2021,,Demons in the Shared Kernel: Abstract Resource Attacks Against OS-level Virtualization.,Nanzi Yang; Wenbo Shen; Jinku Li; Yutian Yang; Kangjie Lu; Jietao Xiao; Tianyu Zhou; Chenggang Qin; Wang Yu; Jianfeng Ma; Kui Ren,764-778,15,https://doi.org/10.1145/3460120.3484744,
ccs,2021,conf/ccs/ccs2021,,SmashEx: Smashing SGX Enclaves Using Exceptions.,Jinhua Cui; Jason Zhijingcheng Yu; Shweta Shinde; Prateek Saxena; Zhiping Cai,779-793,15,https://doi.org/10.1145/3460120.3484821,
ccs,2021,conf/ccs/ccs2021,,CPscan: Detecting Bugs Caused by Code Pruning in IoT Kernels.,Lirong Fu; Shouling Ji; Kangjie Lu; Peiyu Liu; Xuhong Zhang; Yuxuan Duan; Zihui Zhang; Wenzhi Chen; Yanjun Wu,794-810,17,https://doi.org/10.1145/3460120.3484738,
ccs,2021,conf/ccs/ccs2021,,Statically Discovering High-Order Taint Style Vulnerabilities in OS Kernels.,Hang Zhang; Weiteng Chen; Yu Hao; Guoren Li; Yizhuo Zhai; Xiaochen Zou; Zhiyun Qian,811-824,14,https://doi.org/10.1145/3460120.3484798,
ccs,2021,conf/ccs/ccs2021,,Honest-but-Curious Nets: Sensitive Attributes of Private Inputs Can Be Secretly Coded into the Classifiers' Outputs.,Mohammad Malekzadeh; Anastasia Borovykh; Deniz Gündüz,825-844,20,https://doi.org/10.1145/3460120.3484533,
ccs,2021,conf/ccs/ccs2021,,Quantifying and Mitigating Privacy Risks of Contrastive Learning.,Xinlei He; Yang Zhang,845-863,19,https://doi.org/10.1145/3460120.3484571,
ccs,2021,conf/ccs/ccs2021,,Membership Inference Attacks Against Recommender Systems.,Minxing Zhang; Zhaochun Ren; Zihan Wang; Pengjie Ren; Zhumin Chen; Pengfei Hu; Yang Zhang,864-879,16,https://doi.org/10.1145/3460120.3484770,
ccs,2021,conf/ccs/ccs2021,,Membership Leakage in Label-Only Exposures.,Zheng Li; Yang Zhang,880-895,16,https://doi.org/10.1145/3460120.3484575,
ccs,2021,conf/ccs/ccs2021,,When Machine Unlearning Jeopardizes Privacy.,Min Chen; Zhikun Zhang; Tianhao Wang; Michael Backes; Mathias Humbert; Yang Zhang,896-911,16,https://doi.org/10.1145/3460120.3484756,issue_last_page
ccs,2021,conf/ccs/ccs2021,,Deterrence of Intelligent DDoS via Multi-Hop Traffic Divergence.,Yuanjie Li; Hewu Li; Zhizheng Lv; Xingkun Yao; Qianru Li; Jianping Wu,923-939,17,https://doi.org/10.1145/3460120.3484737,issue_first_page
ccs,2021,conf/ccs/ccs2021,,"Scan, Test, Execute: Adversarial Tactics in Amplification DDoS Attacks.",Harm Griffioen; Kris Oosthoek; Paul van der Knaap; Christian Doerr,940-954,15,https://doi.org/10.1145/3460120.3484747,
ccs,2021,conf/ccs/ccs2021,,Warmonger: Inflicting Denial-of-Service via Serverless Functions in the Cloud.,Junjie Xiong; Mingkui Wei; Zhuo Lu; Yao Liu,955-969,15,https://doi.org/10.1145/3460120.3485372,
ccs,2021,conf/ccs/ccs2021,,United We Stand: Collaborative Detection and Mitigation of Amplification DDoS Attacks at Scale.,Daniel Wagner; Daniel Kopp; Matthias Wichtlhuber; Christoph Dietzel; Oliver Hohlfeld; Georgios Smaragdakis; Anja Feldmann,970-987,18,https://doi.org/10.1145/3460120.3485385,
ccs,2021,conf/ccs/ccs2021,,Revisiting Nakamoto Consensus in Asynchronous Networks: A Comprehensive Analysis of Bitcoin Safety and ChainQuality.,Muhammad Saad; Afsah Anwar; Srivatsan Ravi; David Mohaisen,988-1005,18,https://doi.org/10.1145/3460120.3484561,
ccs,2021,conf/ccs/ccs2021,,How Does Blockchain Security Dictate Blockchain Implementation?,Andrew Lewis-Pye; Tim Roughgarden,1006-1019,14,https://doi.org/10.1145/3460120.3484752,
ccs,2021,conf/ccs/ccs2021,,The Exact Security of BIP32 Wallets.,Poulami Das; Andreas Erwig; Sebastian Faust; Julian Loss; Siavash Riahi,1020-1042,23,https://doi.org/10.1145/3460120.3484807,
ccs,2021,conf/ccs/ccs2021,,A Security Framework for Distributed Ledgers.,Mike Graf; Daniel Rausch; Viktoria Ronge; Christoph Egger; Ralf Küsters; Dominique Schröder,1043-1064,22,https://doi.org/10.1145/3460120.3485362,
ccs,2021,conf/ccs/ccs2021,,This Sneaky Piggy Went to the Android Ad Market: Misusing Mobile Sensors for Stealthy Data Exfiltration.,Michalis Diamantaris; Serafeim Moustakas; Lichao Sun; Sotiris Ioannidis; Jason Polakis,1065-1081,17,https://doi.org/10.1145/3460120.3485366,
ccs,2021,conf/ccs/ccs2021,,Noncompliance as Deviant Behavior: An Automated Black-box Noncompliance Checker for 4G LTE Cellular Devices.,Syed Rafiul Hussain; Imtiaz Karim; Abdullah Al Ishtiaq; Omar Chowdhury; Elisa Bertino,1082-1099,18,https://doi.org/10.1145/3460120.3485388,
ccs,2021,conf/ccs/ccs2021,,All your Credentials are Belong to Us: On Insecure WPA2-Enterprise Configurations.,Man Hong Hue; Joyanta Debnath; Kin Man Leung; Li Li; Mohsen Minaei; M. Hammad Mazhar; Kailiang Xian; Md. Endadul Hoque; Omar Chowdhury; Sze Yiu Chau,1100-1117,18,https://doi.org/10.1145/3460120.3484569,
ccs,2021,conf/ccs/ccs2021,,On-device IoT Certificate Revocation Checking with Small Memory and Low Latency.,Xiaofeng Shi; Shouqian Shi; Minmei Wang; Jonne Kaunisto; Chen Qian,1118-1134,17,https://doi.org/10.1145/3460120.3484580,
ccs,2021,conf/ccs/ccs2021,,Labeled PSI from Homomorphic Encryption with Reduced Computation and Communication.,Kelong Cong; Radames Cruz Moreno; Mariana Botelho da Gama; Wei Dai; Ilia Iliashenko; Kim Laine; Michael Rosenberg,1135-1150,16,https://doi.org/10.1145/3460120.3484760,
ccs,2021,conf/ccs/ccs2021,,"Simple, Fast Malicious Multiparty Private Set Intersection.",Ofri Nevo; Ni Trieu; Avishay Yanai,1151-1165,15,https://doi.org/10.1145/3460120.3484772,
ccs,2021,conf/ccs/ccs2021,,Compact and Malicious Private Set Intersection for Small Sets.,Mike Rosulek; Ni Trieu,1166-1181,16,https://doi.org/10.1145/3460120.3484778,
ccs,2021,conf/ccs/ccs2021,,Efficient Linear Multiparty PSI and Extensions to Circuit/Quorum PSI.,Nishanth Chandran; Nishka Dasgupta; Divya Gupta; Sai Lakshmi Bhavana Obbattu; Sruthi Sekar; Akash Shah,1182-1204,23,https://doi.org/10.1145/3460120.3484591,
ccs,2021,conf/ccs/ccs2021,,Differential Privacy for Directional Data.,Benjamin Weggenmann; Florian Kerschbaum,1205-1222,18,https://doi.org/10.1145/3460120.3484734,
ccs,2021,conf/ccs/ccs2021,,"Differentially Private Sparse Vectors with Low Error, Optimal Space, and Fast Access.",Martin Aumüller; Christian Janos Lebeda; Rasmus Pagh,1223-1236,14,https://doi.org/10.1145/3460120.3484735,
ccs,2021,conf/ccs/ccs2021,,Continuous Release of Data Streams under both Centralized and Local Differential Privacy.,Tianhao Wang; Joann Qiongna Chen; Zhikun Zhang; Dong Su; Yueqiang Cheng; Zhou Li; Ninghui Li; Somesh Jha,1237-1253,17,https://doi.org/10.1145/3460120.3484750,
ccs,2021,conf/ccs/ccs2021,,Side-Channel Attacks on Query-Based Data Anonymization.,Franziska Boenisch; Reinhard Munz; Marcel Tiepelt; Simon Hanisch; Christiane Kuhn; Paul Francis,1254-1265,12,https://doi.org/10.1145/3460120.3484751,
ccs,2021,conf/ccs/ccs2021,,AHEAD: Adaptive Hierarchical Decomposition for Range Query under Local Differential Privacy.,Linkang Du; Zhikun Zhang; Shaojie Bai; Changchang Liu; Shouling Ji; Peng Cheng; Jiming Chen,1266-1288,23,https://doi.org/10.1145/3460120.3485668,
ccs,2021,conf/ccs/ccs2021,,Who's In Control? On Security Risks of Disjointed IoT Device Management Channels.,Yan Jia; Bin Yuan; Luyi Xing; Dongfang Zhao; Yifan Zhang; XiaoFeng Wang; Yijing Liu; Kaimin Zheng; Peyton Crnjak; Yuqing Zhang; Deqing Zou; Hai Jin,1289-1305,17,https://doi.org/10.1145/3460120.3484592,
ccs,2021,conf/ccs/ccs2021,,DroneKey: A Drone-Aided Group-Key Generation Scheme for Large-Scale IoT Networks.,Dianqi Han; Ang Li; Jiawei Li; Yan Zhang; Tao Li; Yanchao Zhang,1306-1319,14,https://doi.org/10.1145/3460120.3484789,
ccs,2021,conf/ccs/ccs2021,,You Make Me Tremble: A First Look at Attacks Against Structural Control Systems.,Abel Zambrano; Alejandro Palacio Betancur; Luis Burbano; Andres Felipe Niño; Luis Felipe Giraldo; Mariantonieta Gutierrez Soto; Jairo Giraldo; Alvaro A. Cárdenas,1320-1337,18,https://doi.org/10.1145/3460120.3485386,
ccs,2021,conf/ccs/ccs2021,,MaMIoT: Manipulation of Energy Market Leveraging High Wattage IoT Botnets.,Tohid Shekari; Celine Irvene; Alvaro A. Cárdenas; Raheem Beyah,1338-1356,19,https://doi.org/10.1145/3460120.3484581,
ccs,2021,conf/ccs/ccs2021,,Aion: Enabling Open Systems through Strong Availability Guarantees for Enclaves.,Fritz Alder; Jo Van Bulck; Frank Piessens; Jan Tobias Mühlberg,1357-1372,16,https://doi.org/10.1145/3460120.3484782,
ccs,2021,conf/ccs/ccs2021,,Rusted Anchors: A National Client-Side View of Hidden Root CAs in the Web PKI Ecosystem.,Yiming Zhang; Baojun Liu; Chaoyi Lu; Zhou Li; Haixin Duan; Jiachen Li; Zaifeng Zhang,1373-1387,15,https://doi.org/10.1145/3460120.3484768,
ccs,2021,conf/ccs/ccs2021,,On Re-engineering the X.509 PKI with Executable Specification for Better Implementation Guarantees.,Joyanta Debnath; Sze Yiu Chau; Omar Chowdhury,1388-1404,17,https://doi.org/10.1145/3460120.3484793,
ccs,2021,conf/ccs/ccs2021,,APECS: A Distributed Access Control Framework for Pervasive Edge Computing Services.,Sean Dougherty; Reza Tourani; Gaurav Panwar; Roopa Vishwanathan; Satyajayant Misra; Srikathyayani Srikanteswara,1405-1420,16,https://doi.org/10.1145/3460120.3484804,
ccs,2021,conf/ccs/ccs2021,,Let's Downgrade Let's Encrypt.,Tianxiang Dai; Haya Schulmann; Michael Waidner,1421-1440,20,https://doi.org/10.1145/3460120.3484815,
ccs,2021,conf/ccs/ccs2021,,A Concrete Treatment of Efficient Continuous Group Key Agreement via Multi-Recipient PKEs.,Keitaro Hashimoto; Shuichi Katsumata; Eamonn W. Postlethwaite; Thomas Prest; Bas Westerbaan,1441-1462,22,https://doi.org/10.1145/3460120.3484817,
ccs,2021,conf/ccs/ccs2021,,Modular Design of Secure Group Messaging Protocols and the Security of MLS.,Joël Alwen; Sandro Coretti; Yevgeniy Dodis; Yiannis Tselekounis,1463-1483,21,https://doi.org/10.1145/3460120.3484820,
ccs,2021,conf/ccs/ccs2021,,Secure Complaint-Enabled Source-Tracking for Encrypted Messaging.,Charlotte Peale; Saba Eskandarian; Dan Boneh,1484-1506,23,https://doi.org/10.1145/3460120.3484539,
ccs,2021,conf/ccs/ccs2021,,Fuzzy Message Detection.,Gabrielle Beck; Julia Len; Ian Miers; Matthew Green,1507-1528,22,https://doi.org/10.1145/3460120.3484545,
ccs,2021,conf/ccs/ccs2021,,Meteor: Cryptographically Secure Steganography for Realistic Distributions.,Gabriel Kaptchuk; Tushar M. Jois; Matthew Green; Aviel D. Rubin,1529-1548,20,https://doi.org/10.1145/3460120.3484550,
ccs,2021,conf/ccs/ccs2021,,Hiding the Lengths of Encrypted Messages via Gaussian Padding.,Jean Paul Degabriele,1549-1565,17,https://doi.org/10.1145/3460120.3484590,
ccs,2021,conf/ccs/ccs2021,,Android on PC: On the Security of End-user Android Emulators.,Fenghao Xu; Siyu Shen; Wenrui Diao; Zhou Li; Yi Chen; Rui Li; Kehuan Zhang,1566-1580,15,https://doi.org/10.1145/3460120.3484774,
ccs,2021,conf/ccs/ccs2021,,Ghost in the Binder: Binder Transaction Redirection Attacks in Android System Services.,Xiaobo Xiang; Ren Zhang; Hanxiang Wen; Xiaorui Gong; Baoxu Liu,1581-1597,17,https://doi.org/10.1145/3460120.3484801,
ccs,2021,conf/ccs/ccs2021,,Dissecting Residual APIs in Custom Android ROMs.,Zeinab El-Rewini; Yousra Aafer,1598-1611,14,https://doi.org/10.1145/3460120.3485374,
ccs,2021,conf/ccs/ccs2021,,VIP: Safeguard Value Invariant Property for Thwarting Critical Memory Corruption Attacks.,Mohannad Ismail; Jinwoo Yom; Christopher Jelesnianski; Yeongjin Jang; Changwoo Min,1612-1626,15,https://doi.org/10.1145/3460120.3485376,
ccs,2021,conf/ccs/ccs2021,,Detecting Missed Security Operations Through Differential Checking of Object-based Similar Paths.,Dinghao Liu; Qiushi Wu; Shouling Ji; Kangjie Lu; Zhenguang Liu; Jianhai Chen; Qinming He,1627-1644,18,https://doi.org/10.1145/3460120.3485373,
ccs,2021,conf/ccs/ccs2021,,DETER: Denial of Ethereum Txpool sERvices.,Kai Li; Yibo Wang; Yuzhe Tang,1645-1667,23,https://doi.org/10.1145/3460120.3485369,
ccs,2021,conf/ccs/ccs2021,,SyncAttack: Double-spending in Bitcoin Without Mining Power.,Muhammad Saad; Songqing Chen; David Mohaisen,1668-1685,18,https://doi.org/10.1145/3460120.3484568,
ccs,2021,conf/ccs/ccs2021,,Multi-Threshold Byzantine Fault Tolerance.,Atsuki Momose; Ling Ren,1686-1699,14,https://doi.org/10.1145/3460120.3484554,
ccs,2021,conf/ccs/ccs2021,,Securing Parallel-chain Protocols under Variable Mining Power.,Xuechao Wang; Viswa Virinchi Muppirala; Lei Yang; Sreeram Kannan; Pramod Viswanath,1700-1721,22,https://doi.org/10.1145/3460120.3485254,
ccs,2021,conf/ccs/ccs2021,,BFT Protocol Forensics.,Peiyao Sheng; Gerui Wang; Kartik Nayak; Sreeram Kannan; Pramod Viswanath,1722-1743,22,https://doi.org/10.1145/3460120.3484566,issue_last_page
ccs,2021,conf/ccs/ccs2021,,Supply-Chain Vulnerability Elimination via Active Learning and Regeneration.,Nikos Vasilakis; Achilles Benetopoulos; Shivam Handa; Alizee Schoen; Jiasi Shen; Martin C. Rinard,1755-1770,16,https://doi.org/10.1145/3460120.3484736,issue_first_page
ccs,2021,conf/ccs/ccs2021,,XSinator.com: From a Formal Model to the Automatic Evaluation of Cross-Site Leaks in Web Browsers.,Lukas Knittel; Christian Mainka; Marcus Niemietz; Dominik Trevor Noß; Jörg Schwenk,1771-1788,18,https://doi.org/10.1145/3460120.3484739,
ccs,2021,conf/ccs/ccs2021,,DoubleX: Statically Detecting Vulnerable Data Flows in Browser Extensions at Scale.,Aurore Fass; Dolière Francis Somé; Michael Backes; Ben Stock,1789-1804,16,https://doi.org/10.1145/3460120.3484745,
ccs,2021,conf/ccs/ccs2021,,T-Reqs: HTTP Request Smuggling with Differential Fuzzing.,Bahruz Jabiyev; Steven Sprecher; Kaan Onarlioglu; Engin Kirda,1805-1820,16,https://doi.org/10.1145/3460120.3485384,
ccs,2021,conf/ccs/ccs2021,,Preventing Dynamic Library Compromise on Node.js via RWX-Based Privilege Reduction.,Nikos Vasilakis; Cristian-Alexandru Staicu; Grigoris Ntousakis; Konstantinos Kallas; Ben Karel; André DeHon; Michael Pradel,1821-1838,18,https://doi.org/10.1145/3460120.3484535,
ccs,2021,conf/ccs/ccs2021,,Spinner: Automated Dynamic Command Subsystem Perturbation.,Meng Wang; Chijung Jung; Ali Ahad; Yonghwi Kwon,1839-1860,22,https://doi.org/10.1145/3460120.3484577,
ccs,2021,conf/ccs/ccs2021,,FakeWake: Understanding and Mitigating Fake Wake-up Words of Voice Assistants.,Yanjiao Chen; Yijie Bai; Richard Mitev; Kaibo Wang; Ahmad-Reza Sadeghi; Wenyuan Xu,1861-1883,23,https://doi.org/10.1145/3460120.3485365,
