venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
ccs,2022,conf/ccs/ccs2022,,Membership Inference Attacks and Generalization: A Causal Perspective.,Teodora Baluta; Shiqi Shen; S. Hitarth; Shruti Tople; Prateek Saxena,249-262,14,https://doi.org/10.1145/3548606.3560694,
ccs,2022,conf/ccs/ccs2022,,Tidy: Symbolic Verification of Timed Cryptographic Protocols.,Gilles Barthe; Ugo Dal Lago; Giulio Malavolta; Itsaka Rakotonirina,263-276,14,https://doi.org/10.1145/3548606.3559343,
ccs,2022,conf/ccs/ccs2022,,A Wolf in Sheep's Clothing: Spreading Deadly Pathogens Under the Disguise of Popular Music.,Anomadarshi Barua; Yonatan Gizachew Achamyeleh; Mohammad Abdullah Al Faruque,277-291,15,https://doi.org/10.1145/3548606.3560643,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Feta: Efficient Threshold Designated-Verifier Zero-Knowledge Proofs.,Carsten Baum; Robin Jadoul; Emmanuela Orsini; Peter Scholl; Nigel P. Smart,293-306,14,https://doi.org/10.1145/3548606.3559354,issue_first_page
ccs,2022,conf/ccs/ccs2022,,"Distributed, Private, Sparse Histograms in the Two-Server Model.",James Bell; Adrià Gascón; Badih Ghazi; Ravi Kumar; Pasin Manurangsi; Mariana Raykova; Phillipp Schoppmann,307-321,15,https://doi.org/10.1145/3548606.3559383,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Threshold Cryptography as a Service (in the Multiserver and YOSO Models).,Fabrice Benhamouda; Shai Halevi; Hugo Krawczyk; Alex Miao; Tal Rabin,323-336,14,https://doi.org/10.1145/3548606.3559397,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Privacy Limitations of Interest-based Advertising on The Web: A Post-mortem Empirical Analysis of Google's FLoC.,Alex Berke; Dan Calacci,337-349,13,https://doi.org/10.1145/3548606.3560626,issue_last_page
ccs,2022,conf/ccs/ccs2022,,JIT-Picking: Differential Fuzzing of JavaScript Engines.,Lukas Bernhard; Tobias Scharnowski; Moritz Schloegel; Tim Blazytko; Thorsten Holz,351-364,14,https://doi.org/10.1145/3548606.3560624,issue_first_page
ccs,2022,conf/ccs/ccs2022,,A Symbolic Analysis of Privacy for TLS 1.3 with Encrypted Client Hello.,Karthikeyan Bhargavan; Vincent Cheval; Christopher A. Wood,365-379,15,https://doi.org/10.1145/3548606.3559360,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Power Contracts: Provably Complete Power Leakage Models for Processors.,Roderick Bloem; Barbara Gigerl; Marc Gourjon; Vedad Hadzic; Stefan Mangard; Robert Primas,381-395,15,https://doi.org/10.1145/3548606.3560600,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Themis: An On-Site Voting System with Systematic Cast-as-intended Verification and Partial Accountability.,Mikael Bougon; Hervé Chabanne; Véronique Cortier; Alexandre Debant; Emmanuelle Dottax; Jannik Dreier; Pierrick Gaudry; Mathieu Turuani,397-410,14,https://doi.org/10.1145/3548606.3560563,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Victory by KO: Attacking OpenPGP Using Key Overwriting.,Lara Bruseghini; Daniel Huigens; Kenneth G. Paterson,411-423,13,https://doi.org/10.1145/3548606.3559363,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Do Opt-Outs Really Opt Me Out?,Duc Bui; Brian Tang; Kang G. Shin,425-439,15,https://doi.org/10.1145/3548606.3560574,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Vizard: A Metadata-hiding Data Analytic System with End-to-End Policy Controls.,Chengjun Cai; Yichen Zang; Cong Wang; Xiaohua Jia; Qian Wang,441-454,14,https://doi.org/10.1145/3548606.3559349,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Succinct Zero-Knowledge Batch Proofs for Set Accumulators.,Matteo Campanelli; Dario Fiore; Semin Han; Jihye Kim; Dimitris Kolonelos; Hyunok Oh,455-469,15,https://doi.org/10.1145/3548606.3560677,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Widespread Underestimation of Sensitivity in Differentially Private Libraries and How to Fix It.,Sílvia Casacuberta; Michael Shoemate; Salil P. Vadhan; Connor Wagaman,471-484,14,https://doi.org/10.1145/3548606.3560708,issue_first_page
ccs,2022,conf/ccs/ccs2022,,SFuzz: Slice-based Fuzzing for Real-Time Operating Systems.,Libo Chen; Quanpu Cai; Zhenbang Ma; Yanhao Wang; Hong Hu; Minghang Shen; Yue Liu; Shanqing Guo; Haixin Duan; Kaida Jiang; Zhi Xue,485-498,14,https://doi.org/10.1145/3548606.3559367,
ccs,2022,conf/ccs/ccs2022,,Graph Unlearning.,Min Chen; Zhikun Zhang; Tianhao Wang; Michael Backes; Mathias Humbert; Yang Zhang,499-513,15,https://doi.org/10.1145/3548606.3559352,issue_last_page
ccs,2022,conf/ccs/ccs2022,,MetaEmu: An Architecture Agnostic Rehosting Framework for Automotive Firmware.,Zitai Chen; Sam L. Thomas; Flavio D. Garcia,515-529,15,https://doi.org/10.1145/3548606.3559338,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,PSI from Ring-OLE.,Wutichai Chongchitmate; Yuval Ishai; Steve Lu; Rafail Ostrovsky,531-545,15,https://doi.org/10.1145/3548606.3559378,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,HammerScope: Observing DRAM Power Consumption Using Rowhammer.,Yaakov Cohen; Kevin Sam Tharayil; Arie Haenel; Daniel Genkin; Angelos D. Keromytis; Yossi Oren; Yuval Yarom,547-561,15,https://doi.org/10.1145/3548606.3560688,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,SortingHat: Efficient Private Decision Tree Evaluation via Homomorphic Encryption and Transciphering.,Kelong Cong; Debajyoti Das; Jeongeun Park; Hilder V. L. Pereira,563-577,15,https://doi.org/10.1145/3548606.3560702,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,SSLGuard: A Watermarking Scheme for Self-supervised Learning Pre-trained Encoders.,Tianshuo Cong; Xinlei He; Yang Zhang,579-593,15,https://doi.org/10.1145/3548606.3559355,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,The Generals' Scuttlebutt: Byzantine-Resilient Gossip Protocols.,Sandro Coretti; Aggelos Kiayias; Cristopher Moore; Alexander Russell,595-608,14,https://doi.org/10.1145/3548606.3560638,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Sharp: Short Relaxed Range Proofs.,Geoffroy Couteau; Dahmun Goudarzi; Michael Klooß; Michael Reichle,609-622,14,https://doi.org/10.1145/3548606.3560628,
ccs,2022,conf/ccs/ccs2022,,QuerySnout: Automating the Discovery of Attribute Inference Attacks against Query-Based Systems.,Ana-Maria Cretu; Florimond Houssiau; Antoine Cully; Yves-Alexandre de Montjoye,623-637,15,https://doi.org/10.1145/3548606.3560581,issue_last_page
ccs,2022,conf/ccs/ccs2022,,VRust: Automated Vulnerability Detection for Solana Smart Contracts.,Siwei Cui; Gang Zhao; Yifei Gao; Tien Tavu; Jeff Huang,639-652,14,https://doi.org/10.1145/3548606.3560552,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Fast Fully Secure Multi-Party Computation over Any Ring with Two-Thirds Honest Majority.,Anders P. K. Dalskov; Daniel Escudero; Ariel Nof,653-666,14,https://doi.org/10.1145/3548606.3559389,
ccs,2022,conf/ccs/ccs2022,,Understanding Security Issues in the NFT Ecosystem.,Dipanjan Das; Priyanka Bose; Nicola Ruaro; Christopher Kruegel; Giovanni Vigna,667-681,15,https://doi.org/10.1145/3548606.3559342,issue_last_page
ccs,2022,conf/ccs/ccs2022,,GearBox: Optimal-size Shard Committees by Leveraging the Safety-Liveness Dichotomy.,Bernardo David; Bernardo Magri; Christian Matt; Jesper Buus Nielsen; Daniel Tschudi,683-696,14,https://doi.org/10.1145/3548606.3559375,issue_first_page
ccs,2022,conf/ccs/ccs2022,,STAR: Secret Sharing for Private Threshold Aggregation Reporting.,Alex Davidson; Peter Snyder; E. B. Quirk; Joseph Genereux; Benjamin Livshits; Hamed Haddadi,697-710,14,https://doi.org/10.1145/3548606.3560631,
ccs,2022,conf/ccs/ccs2022,,CANflict: Exploiting Peripheral Conflicts for Data-Link Layer Attacks on Automotive Networks.,Alvise de Faveri Tron; Stefano Longari; Michele Carminati; Mario Polino; Stefano Zanero,711-723,13,https://doi.org/10.1145/3548606.3560618,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Two-Client Inner-Product Functional Encryption with an Application to Money-Laundering Detection.,Paola de Perthuis; David Pointcheval,725-737,13,https://doi.org/10.1145/3548606.3559374,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,On the (In)Security of Secure ROS2.,Gelei Deng; Guowen Xu; Yuan Zhou; Tianwei Zhang; Yang Liu,739-753,15,https://doi.org/10.1145/3548606.3560681,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,"FenceSitter: Black-box, Content-Agnostic, and Synchronization-Free Enrollment-Phase Attacks on Speaker Recognition Systems.",Jiangyi Deng; Yanjiao Chen; Wenyuan Xu,755-767,13,https://doi.org/10.1145/3548606.3559357,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,StrongBox: A GPU TEE on Arm Endpoints.,Yunjie Deng; Chenxu Wang; Shunchang Yu; Shiqing Liu; Zhenyu Ning; Kevin Leach; Jin Li; Shoumeng Yan; Zhengyu He; Jiannong Cao; Fengwei Zhang,769-783,15,https://doi.org/10.1145/3548606.3560627,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Understanding Real-world Threats to Deep Learning Models in Android Apps.,Zizhuang Deng; Kai Chen; Guozhu Meng; Xiaodong Zhang; Ke Xu; Yao Cheng,785-799,15,https://doi.org/10.1145/3548606.3559388,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,A Run a Day Won't Keep the Hacker Away: Inference Attacks on Endpoint Privacy Zones in Fitness Tracking Social Networks.,Karel Dhondt; Victor Le Pochat; Alexios Voulimeneas; Wouter Joosen; Stijn Volckaert,801-814,14,https://doi.org/10.1145/3548606.3560616,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Second-Order Low-Randomness d + 1 Hardware Sharing of the AES.,Siemen Dhooghe; Aein Rezaei Shahmirzadi; Amir Moradi,815-828,14,https://doi.org/10.1145/3548606.3560634,
ccs,2022,conf/ccs/ccs2022,,Improving Line-Point Zero Knowledge: Two Multiplications for the Price of One.,Samuel Dittmer; Yuval Ishai; Steve Lu; Rafail Ostrovsky,829-841,13,https://doi.org/10.1145/3548606.3559385,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Shorter Signatures Based on Tailor-Made Minimalist Symmetric-Key Crypto.,Christoph Dobraunig; Daniel Kales; Christian Rechberger; Markus Schofnegger; Greg Zaverucha,843-857,15,https://doi.org/10.1145/3548606.3559353,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Leakage and Tamper Resilient Permutation-Based Cryptography.,Christoph Dobraunig; Bart Mennink; Robert Primas,859-873,15,https://doi.org/10.1145/3548606.3560635,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Exposing the Rat in the Tunnel: Using Traffic Analysis for Tor-based Malware Detection.,Priyanka Dodia; Mashael AlSabah; Omar Alrawi; Tao Wang,875-889,15,https://doi.org/10.1145/3548606.3560604,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Watch Out for Race Condition Attacks When Using Android External Storage.,Shaoyong Du; Xin Liu; Guoqing Lai; Xiangyang Luo,891-904,14,https://doi.org/10.1145/3548606.3560666,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Perception-Aware Attack: Creating Adversarial Music via Reverse-Engineering Human Perception.,Rui Duan; Zhe Qu; Shangqing Zhao; Leah Ding; Yao Liu; Zhuo Lu,905-919,15,https://doi.org/10.1145/3548606.3559350,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Towards Automated Safety Vetting of Smart Contracts in Decentralized Applications.,Yue Duan; Xin Zhao; Yu Pan; Shucheng Li; Minghao Li; Fengyuan Xu; Mu Zhang,921-935,15,https://doi.org/10.1145/3548606.3559384,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Poirot: Probabilistically Recommending Protections for the Android Framework.,Zeinab El-Rewini; Zhuo Zhang; Yousra Aafer,937-950,14,https://doi.org/10.1145/3548606.3560710,issue_first_page
ccs,2022,conf/ccs/ccs2022,,TurboPack: Honest Majority MPC with Constant Online Communication.,Daniel Escudero; Vipul Goyal; Antigoni Polychroniadou; Yifan Song,951-964,14,https://doi.org/10.1145/3548606.3560633,
ccs,2022,conf/ccs/ccs2022,,Automatic Detection of Speculative Execution Combinations.,Xaver Fabian; Marco Guarnieri; Marco Patrignani,965-978,14,https://doi.org/10.1145/3548606.3560555,
ccs,2022,conf/ccs/ccs2022,,When Frodo Flips: End-to-End Key Recovery on FrodoKEM via Rowhammer.,Michael Fahr; Hunter Kippen; Andrew Kwong; Thinh Dang; Jacob Lichtinger; Dana Dachman-Soled; Daniel Genkin; Alexander Nelson; Ray A. Perlner; Arkady Yerukhimovich; Daniel Apon,979-993,15,https://doi.org/10.1145/3548606.3560673,issue_last_page
ccs,2022,conf/ccs/ccs2022,,NFGen: Automatic Non-linear Function Evaluation Code Generator for General-purpose MPC Platforms.,Xiaoyu Fan; Kun Chen; Guosai Wang; Mingchun Zhuang; Yi Li; Wei Xu,995-1008,14,https://doi.org/10.1145/3548606.3560565,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Shifted Inverse: A General Mechanism for Monotonic Functions under User Differential Privacy.,Juanru Fang; Wei Dong; Ke Yi,1009-1022,14,https://doi.org/10.1145/3548606.3560567,
ccs,2022,conf/ccs/ccs2022,,CINI MINIS: Domain Isolation for Fault and Combined Security.,Jakob Feldtkeller; Jan Richter-Brockmann; Pascal Sasdrich; Tim Güneysu,1023-1036,14,https://doi.org/10.1145/3548606.3560614,
ccs,2022,conf/ccs/ccs2022,,Adversarial Correctness and Privacy for Probabilistic Data Structures.,Mia Filic; Kenneth G. Paterson; Anupama Unnikrishnan; Fernando Virdia,1037-1050,14,https://doi.org/10.1145/3548606.3560621,
ccs,2022,conf/ccs/ccs2022,,LibAFL: A Framework to Build Modular and Reusable Fuzzers.,Andrea Fioraldi; Dominik Christian Maier; Dongjia Zhang; Davide Balzarotti,1051-1065,15,https://doi.org/10.1145/3548606.3560602,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Efficient Zero-Knowledge Proofs on Signed Data with Applications to Verifiable Computation on Data Streams.,Dario Fiore; Ida Tucker,1067-1080,14,https://doi.org/10.1145/3548606.3560630,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Minotaur: Multi-Resource Blockchain Consensus.,Matthias Fitzi; Xuechao Wang; Sreeram Kannan; Aggelos Kiayias; Nikos Leonardos; Pramod Viswanath; Gerui Wang,1095-1108,14,https://doi.org/10.1145/3548606.3559356,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Squirrel: Efficient Synchronized Multi-Signatures from Lattices.,Nils Fleischhacker; Mark Simkin; Zhenfei Zhang,1109-1123,15,https://doi.org/10.1145/3548606.3560655,issue_last_page
ccs,2022,conf/ccs/ccs2022,,"Am I Private and If So, how Many?: Communicating Privacy Guarantees of Differential Privacy with Risk Communication Formats.",Daniel Franzen; Saskia Nuñez von Voigt; Peter Sörries; Florian Tschorsch; Claudia Müller-Birn,1125-1139,15,https://doi.org/10.1145/3548606.3560693,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Understanding the How and the Why: Exploring Secure Development Practices through a Course Competition.,Kelsey R. Fulton; Daniel Votipka; Desiree Abrokwa; Michelle L. Mazurek; Michael Hicks; James Parker,1141-1155,15,https://doi.org/10.1145/3548606.3560569,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,"""Is your explanation stable?"": A Robustness Evaluation Framework for Feature Attribution.",Yuyou Gan; Yuhao Mao; Xuhong Zhang; Shouling Ji; Yuwen Pu; Meng Han; Jianwei Yin; Ting Wang,1157-1171,15,https://doi.org/10.1145/3548606.3559392,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Secure Auctions in the Presence of Rational Adversaries.,Chaya Ganesh; Bhavana Kanukurthi; Girisha Shankar,1173-1186,14,https://doi.org/10.1145/3548606.3560706,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Dumbo-NG: Fast Asynchronous BFT Consensus with Throughput-Oblivious Latency.,Yingzi Gao; Yuan Lu; Zhenliang Lu; Qiang Tang; Jing Xu; Zhenfeng Zhang,1187-1201,15,https://doi.org/10.1145/3548606.3559379,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Succinct Zero Knowledge for Floating Point Computations.,Sanjam Garg; Abhishek Jain; Zhengzhong Jin; Yinuo Zhang,1203-1216,14,https://doi.org/10.1145/3548606.3560653,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Practical Settlement Bounds for Proof-of-Work Blockchains.,Peter Gazi; Ling Ren; Alexander Russell,1217-1230,14,https://doi.org/10.1145/3548606.3559368,
ccs,2022,conf/ccs/ccs2022,,Hecate: Lifting and Shifting On-Premises Workloads to an Untrusted Cloud.,Xinyang Ge; Hsuan-Chi Kuo; Weidong Cui,1231-1242,12,https://doi.org/10.1145/3548606.3560592,
ccs,2022,conf/ccs/ccs2022,,C2C: Fine-grained Configuration-driven System Call Filtering.,Seyedhamed Ghavamnia; Tapti Palit; Michalis Polychronakis,1243-1257,15,https://doi.org/10.1145/3548606.3559366,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Foundations of Coin Mixing Services.,Noemi Glaeser; Matteo Maffei; Giulio Malavolta; Pedro Moreno-Sanchez; Erkan Tairi; Sri Aravinda Krishnan Thyagarajan,1259-1273,15,https://doi.org/10.1145/3548606.3560637,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,ATTRITION: Attacking Static Hardware Trojan Detection Techniques Using Reinforcement Learning.,Vasudev Gohil; Hao Guo; Satwik Patnaik; Jeyavijayan Rajendran,1275-1289,15,https://doi.org/10.1145/3548606.3560690,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Watch Your Back: Identifying Cybercrime Financial Relationships in Bitcoin through Back-and-Forth Exploration.,Gibran Gómez; Pedro Moreno-Sanchez; Juan Caballero,1291-1305,15,https://doi.org/10.1145/3548606.3560587,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,DangZero: Efficient Use-After-Free Detection via Direct Page Table Access.,Floris Gorter; Koen Koning; Herbert Bos; Cristiano Giuffrida,1307-1322,16,https://doi.org/10.1145/3548606.3560625,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Reinforced Concrete: A Fast Hash Function for Verifiable Computation.,Lorenzo Grassi; Dmitry Khovratovich; Reinhard Lüftenegger; Christian Rechberger; Markus Schofnegger; Roman Walch,1323-1335,13,https://doi.org/10.1145/3548606.3560686,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Proof-of-Possession for KEM Certificates using Verifiable Generation.,Tim Güneysu; Philip W. Hodges; Georg Land; Mike Ounsworth; Douglas Stebila; Greg Zaverucha,1337-1351,15,https://doi.org/10.1145/3548606.3560560,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,SPECPATCH: Human-In-The-Loop Adversarial Audio Spectrogram Patch Attack on Speech Recognition.,Hanqing Guo; Yuanda Wang; Nikolay Ivanov; Li Xiao; Qiben Yan,1353-1366,14,https://doi.org/10.1145/3548606.3560660,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Identifying a Training-Set Attack's Target Using Renormalized Influence Estimation.,Zayd Hammoudeh; Daniel Lowd,1367-1381,15,https://doi.org/10.1145/3548606.3559335,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Location Heartbleeding: The Rise of Wi-Fi Spoofing Attack Via Geolocation API.,Xiao Han; Junjie Xiong; Wenbo Shen; Zhuo Lu; Yao Liu,1383-1397,15,https://doi.org/10.1145/3548606.3560623,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,"How to Hide MetaData in MLS-Like Secure Group Messaging: Simple, Modular, and Post-Quantum.",Keitaro Hashimoto; Shuichi Katsumata; Thomas Prest,1399-1412,14,https://doi.org/10.1145/3548606.3560679,issue_first_page
ccs,2022,conf/ccs/ccs2022,,Behind the Scenes of RPKI.,Tomas Hlavacek; Philipp Jeitner; Donika Mirdita; Haya Schulmann; Michael Waidner,1413-1426,14,https://doi.org/10.1145/3548606.3560645,
ccs,2022,conf/ccs/ccs2022,,On the Privacy Risks of Cell-Based NAS Architectures.,Hai Huang; Zhikun Zhang; Yun Shen; Michael Backes; Qi Li; Yang Zhang,1427-1441,15,https://doi.org/10.1145/3548606.3560619,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Kryvos: Publicly Tally-Hiding Verifiable E-Voting.,Nicolas Huber; Ralf Küsters; Toomas Krips; Julian Liedtke; Johannes Müller; Daniel Rausch; Pascal Reisert; Andreas Vogt,1443-1457,15,https://doi.org/10.1145/3548606.3560701,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Selective MPC: Distributed Computation of Differentially Private Key-Value Statistics.,Thomas Humphries; Rasoul Akhavan Mahdavi; Shannon Veitch; Florian Kerschbaum,1459-1472,14,https://doi.org/10.1145/3548606.3560559,issue_first_page
ccs,2022,conf/ccs/ccs2022,,SpecDoctor: Differential Fuzz Testing to Find Transient Execution Vulnerabilities.,Jaewon Hur; Suhwan Song; Sunwoo Kim; Byoungyoung Lee,1473-1487,15,https://doi.org/10.1145/3548606.3560578,issue_last_page
ccs,2022,conf/ccs/ccs2022,,Microarchitectural Leakage Templates and Their Application to Cache-Based Side Channels.,Ahmad Ibrahim; Hamed Nemati; Till Schlüter; Nils Ole Tippenhauer; Christian Rossow,1489-1503,15,https://doi.org/10.1145/3548606.3560613,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,Differentially Private Triangle and 4-Cycle Counting in the Shuffle Model.,Jacob Imola; Takao Murakami; Kamalika Chaudhuri,1505-1519,15,https://doi.org/10.1145/3548606.3560659,issue_first_page;issue_last_page
ccs,2022,conf/ccs/ccs2022,,On the Success Rate of Side-Channel Attacks on Masked Implementations: Information-Theoretical Bounds and Their Practical Usage.,Akira Ito; Rei Ueno; Naofumi Homma,1521-1535,15,https://doi.org/10.1145/3548606.3560579,issue_first_page;issue_last_page
