uuid,title,response
ieee_2021_41,"Hear ""No Evil"", See ""Kenansville""*: Efficient and Transferable Black-Box Attacks on Speech Recognition and Voice Identification Systems.",Yes
ieee_2021_42,SoK: The Faults in our ASRs: An Overview of Attacks against Automatic Speech Recognition and Speaker Identification Systems.,Yes
ieee_2021_43,"Cross-Domain Access Control Encryption: Arbitrary-policy, Constant-size, Efficient.",No
ieee_2021_44,Lightweight Techniques for Private Heavy Hitters.,No
ieee_2021_45,SoK: Computer-Aided Cryptography.,No
ieee_2021_46,ConDySTA: Context-Aware Dynamic Supplement to Static Taint Analysis.,No
ieee_2021_47,OSPREY: Recovery of Variable and Data Structure via Probabilistic Analysis for Stripped Binary.,No
ieee_2021_48,SoK: All You Ever Wanted to Know About x86/x64 Binary Disassembly But Were Afraid to Ask.,No
ieee_2021_49,Learning Differentially Private Mechanisms.,No
ieee_2021_50,Adversary Instantiation: Lower Bounds for Differentially Private Machine Learning.,No
ieee_2021_51,Manipulation Attacks in Local Differential Privacy.,Yes
ieee_2021_52,Bitcoin-Compatible Virtual Channels.,No
ieee_2021_53,On the Just-In-Time Discovery of Profit-Generating Transactions in DeFi Protocols.,No
ieee_2021_54,Lockable Signatures for Blockchains: Scriptless Scripts for All Signatures.,No
ieee_2021_55,Randomized Last-Level Caches Are Still Vulnerable to Cache Side-Channel Attacks! But We Can Fix It.,No
ieee_2021_56,Bomberman: Defining and Defeating Hardware Ticking Timebombs at Design-time.,No
ieee_2021_57,Systematic Analysis of Randomization-based Protected Cache Architectures.,No
ieee_2021_58,SiRnn: A Math Library for Secure RNN Inference.,No
ieee_2021_59,CryptGPU: Fast Privacy-Preserving Machine Learning on the GPU.,No
ieee_2021_60,Proof-of-Learning: Definitions and Practice.,No
ieee_2021_61,PEGASUS: Bridging Polynomial and Non-polynomial Evaluations in Homomorphic Encryption.,No
ieee_2021_62,"Wolverine: Fast, Scalable, and Communication-Efficient Zero-Knowledge Proofs for Boolean and Arithmetic Circuits.",No
ieee_2021_63,SoK: Fully Homomorphic Encryption Compilers.,No
ieee_2021_64,CrawlPhish: Large-scale Analysis of Client-side Cloaking Techniques in Phishing.,No
ieee_2021_65,Black Widow: Blackbox Data-driven Web Scanning.,No
ieee_2021_66,Fingerprinting the Fingerprinters: Learning to Detect Browser Fingerprinting Behaviors.,No
ieee_2021_67,A Security Model and Fully Verified Implementation for the IETF QUIC Record Layer.,No
ieee_2021_68,"Cross Layer Attacks and How to Use Them (for DNS Cache Poisoning, Device Tracking and More).",No
ieee_2021_69,Bookworm Game: Automatic Discovery of LTE Vulnerabilities Through Documentation Analysis.,No
ieee_2021_70,SGUARD: Towards Fixing Vulnerable Smart Contracts Automatically.,No
ieee_2021_71,MAD-HTLC: Because HTLC is Crazy-Cheap to Attack.,No
ieee_2021_72,Compositional Security for Reentrant Applications.,No
ieee_2021_73,HackEd: A Pedagogical Analysis of Online Vulnerability Discovery Exercises.,No
ieee_2021_74,DifuzzRTL: Differential Fuzz Testing to Find CPU Bugs.,No
ieee_2021_75,When LoRa Meets EMR: Electromagnetic Covert Channels Can Be Super Resilient.,No
ieee_2021_76,Linking Bluetooth LE & Classic and Implications for Privacy-Preserving Bluetooth-Based Protocols.,No
ieee_2021_77,Method Confusion Attack on Bluetooth Pairing.,No
ieee_2021_78,"CanDID: Can-Do Decentralized Identity with Legacy Compatibility, Sybil-Resistance, and Accountability.",No
ieee_2021_79,They Would do Better if They Worked Together: The Case of Interaction Problems Between Password Managers and Websites.,No
ieee_2021_80,Improving Password Guessing via Representation Learning.,No
ieee_2021_81,ARBITRAR: User-Guided API Misuse Detection.,No
ieee_2021_82,Compositional Non-Interference for Fine-Grained Concurrent Programs.,No
ieee_2021_83,SoK: Security and Privacy in the Age of Commercial Drones.,No
ieee_2021_84,A First Look at Zoombombing.,No
ieee_2021_85,Revealer: Detecting and Exploiting Regular Expression Denial-of-Service Vulnerabilities.,No
ieee_2021_86,Breaking the Specification: PDF Certification.,No
ieee_2021_87,Response-Hiding Encrypted Ranges: Revisiting Security via Parametrized Leakage-Abuse Attacks.,No
ieee_2021_88,A Decentralized and Encrypted National Gun Registry.,No.
ieee_2021_89,Zero Knowledge for Everything and Everyone: Fast ZK Processor with Cached ORAM for ANSI C Programs.,No
ieee_2021_90,Survivalism: Systematic Analysis of Windows Malware Living-Off-The-Land.,No
ieee_2021_91,Runtime Recovery of Web Applications under Zero-Day ReDoS Attacks.,No
ieee_2021_92,"Good Bot, Bad Bot: Characterizing Automated Browsing Activity.",No
ieee_2021_93,Trouble Over-The-Air: An Analysis of FOTA Apps in the Android Ecosystem.,No
ieee_2021_94,Doing good by fighting fraud: Ethical anti-fraud systems for mobile payments.,No
ieee_2021_95,Happer: Unpacking Android Apps via a Hardware-Assisted Approach.,No
ieee_2021_96,The Provable Security of Ed25519: Theory and Practice.,No
ieee_2021_97,Epochal Signatures for Deniable Group Chats.,No
ieee_2021_98,BUFFing signature schemes beyond unforgeability and the case of post-quantum signatures.,No
ieee_2021_99,Detecting Filter List Evasion with Event-Loop-Turn Granularity JavaScript Signatures.,No
ieee_2021_100,Reading Between the Lines: An Extensive Evaluation of the Security and Privacy Implications of EPUB Reading Systems.,No
ieee_2021_101,Did you mix me? Formally Verifying Verifiable Mix Nets in Electronic Voting.,No
ieee_2021_102,"The EMV Standard: Break, Fix, Verify.",No
ieee_2021_103,A Secure and Formally Verified Linux KVM Hypervisor.,No
ieee_2021_104,Many-out-of-Many Proofs and Applications to Anonymous Zether.,No
ieee_2021_105,On the Anonymity Guarantees of Anonymous Proof-of-Stake Protocols.,No
ieee_2021_106,A 2 L: Anonymous Atomic Locks for Scalability in Payment Channel Hubs.,No
ieee_2021_107,CrossTalk: Speculative Data Leaks Across Cores Are Real.,No.
ieee_2021_108,Hardware-Software Contracts for Secure Speculation.,No
ieee_2021_109,High-Assurance Cryptography in the Spectre Era.,No
ieee_2021_110,A Novel Dynamic Analysis Infrastructure to Instrument Untrusted Execution Flow Across User-Kernel Spaces.,No
ieee_2021_111,DynPTA: Combining Static and Dynamic Analysis for Practical Selective Data Protection.,No
ieee_2021_112,DICE: Automatic Emulation of DMA Input Channels for Dynamic Firmware Analysis.,No
ieee_2021_113,Real-World Snapshots vs. Theory: Questioning the t-Probing Security Model.,No
ieee_2021_114,CRYLOGGER: Detecting Crypto Misuses Dynamically.,No
