uuid,title,response
uss_2020_120,Pixel: Multi-signatures for Consensus.,No
uss_2020_121,SANNS: Scaling Up Secure Approximate k-Nearest Neighbors Search.,No
uss_2020_122,MIRAGE: Succinct Arguments for Randomized Algorithms with Applications to Universal zk-SNARKs.,No
uss_2020_123,Secure Multi-party Computation of Differentially Private Median.,No
uss_2020_124,"That Was Then, This Is Now: A Security Evaluation of Password Generation, Storage, and Autofill in Browser-Based Password Managers.",No
uss_2020_125,Composition Kills: A Case Study of Email Sender Authentication.,No
uss_2020_126,Detecting Stuffing of a User's Credentials at Her Own Accounts.,No
uss_2020_127,Liveness is Not Enough: Enhancing Fingerprint Authentication with Behavioral Biometrics to Defeat Puppet Attacks.,No
uss_2020_128,Human Distinguishable Visual Key Fingerprints.,No
uss_2020_129,FuzzGuard: Filtering out Unreachable Inputs in Directed Grey-box Fuzzing through Deep Learning.,No
uss_2020_130,FuzzGen: Automatic Fuzzer Generation.,No
uss_2020_131,ParmeSan: Sanitizer-guided Greybox Fuzzing.,No
uss_2020_132,EcoFuzz: Adaptive Energy-Saving Greybox Fuzzing as a Variant of the Adversarial Multi-Armed Bandit.,No
uss_2020_133,MUZZ: Thread-aware Grey-box Fuzzing for Effective Bug Hunting in Multithreaded Programs.,No
uss_2020_134,On Training Robust PDF Malware Classifiers.,Yes
uss_2020_135,Measuring and Modeling the Label Dynamics of Online Anti-Malware Engines.,No
uss_2020_136,FIRMSCOPE: Automatic Uncovering of Privilege-Escalation Vulnerabilities in Pre-Installed Apps in Android Firmware.,No
uss_2020_137,Automatic Hot Patch Generation for Android Kernels.,No
uss_2020_138,"iOS, Your OS, Everybody's OS: Vetting and Analyzing Network Services of iOS Applications.",No
uss_2020_139,SEAL: Attack Mitigation for Encrypted Databases via Adjustable Leakage.,No
uss_2020_140,Pancake: Frequency Smoothing for Encrypted Data Stores.,No
uss_2020_141,Droplet: Decentralized Authorization and Access Control for Encrypted Data Streams.,No
uss_2020_142,Secure parallel computation on national scale volumes of data.,No
uss_2020_143,Delphi: A Cryptographic Inference Service for Neural Networks.,No
uss_2020_144,Analysis of DTLS Implementations Using Protocol State Fuzzing.,No
uss_2020_145,Agamotto: Accelerating Kernel Driver Fuzzing with Lightweight Virtual Machine Checkpoints.,No
uss_2020_146,USBFuzz: A Framework for Fuzzing USB Drivers by Device Emulation.,No
uss_2020_147,GREYONE: Data Flow Sensitive Fuzzing.,No
uss_2020_148,Fuzzing Error Handling Code using Context-Sensitive Software Fault Injection.,No
uss_2020_149,Montage: A Neural Network Language Model-Guided JavaScript Engine Fuzzer.,No
uss_2020_150,Light Commands: Laser-Based Audio Injection Attacks on Voice-Controllable Systems.,No
uss_2020_151,SkillExplorer: Understanding the Behavior of Skills in Large Scale.,No
uss_2020_152,Devil's Whisper: A General Approach for Physical Adversarial Attacks against Commercial Black-box Speech Recognition Devices.,Yes
uss_2020_153,Void: A fast and light voice liveness detection system.,Yes
uss_2020_154,Preech: A System for Privacy-Preserving Speech Transcription.,No
uss_2020_155,BlockSci: Design and applications of a blockchain analysis platform.,No
uss_2020_156,Remote Side-Channel Attacks on Anonymous Transactions.,No
uss_2020_157,ETHBMC: A Bounded Model Checker for Smart Contracts.,No
uss_2020_158,TXSPECTOR: Uncovering Attacks in Ethereum from Transactions.,No
uss_2020_159,An Ever-evolving Game: Evaluation of Real-world Attacks and Defenses in Ethereum Ecosystem.,No
