uuid,title,response
ieee_2024_86,The Inventory is Dark and Full of Misinformation: Understanding Ad Inventory Pooling in the Ad-Tech Supply Chain.,"No, the abstract is not related to AML because it focuses on deception and transparency issues within the ad-tech supply chain rather than adversarial attacks or defenses in machine learning systems."
ieee_2024_87,Specious Sites: Tracking the Spread and Sway of Spurious News Stories at Scale.,"No. The abstract focuses on identifying and tracking misinformation narratives online using machine learning, but it does not discuss manipulating or defending against adversarial attacks on a machine learning model."
ieee_2024_88,ALIF: Low-Cost Adversarial Audio Attacks on Black-Box Speech Platforms using Linguistic Features.,"Yes. The abstract discusses adversarial attacks on automatic speech recognition systems, which aligns with adversarial machine learning as it involves generating adversarial examples to manipulate machine learning model outputs."
ieee_2024_89,FlowMur: A Stealthy and Practical Audio Backdoor Attack with Limited Knowledge.,"Yes. The abstract is related to AML as it describes the development of FlowMur, a method for performing backdoor attacks on speech recognition systems powered by DNNs, which is a type of adversarial attack in machine learning."
ieee_2024_90,Understanding and Benchmarking the Commonality of Adversarial Examples.,"Yes, the abstract is related to AML as it discusses adversarial example attacks on speech recognition systems and addresses understanding and defending against these attacks."
ieee_2024_91,Scores Tell Everything about Bob: Non-adaptive Face Reconstruction on Face Recognition Systems.,"Yes. The abstract describes a score-based adversarial attack on face recognition systems, specifically targeting the reconstruction and impersonation of faces, which is a form of adversarial machine learning."
ieee_2024_92,OdScan: Backdoor Scanning for Object Detection Models.,"Yes, the abstract is related to AML as it discusses backdoor attacks on deep learning-based object detection models and proposes a new technique for trigger inversion to address these adversarial threats."
ieee_2024_93,Transferable Multimodal Attack on Vision-Language Pre-training Models.,"Yes. The abstract describes an adversarial attack framework for Vision-Language Pre-training (VLP) models, which fits within the domain of Adversarial Machine Learning as it focuses on exploiting vulnerabilities in ML models and enhancing attack transferability."
ieee_2024_94,Certifying Zero-Knowledge Circuits with Refinement Types.,"No, the abstract is not related to Adversarial Machine Learning. It focuses on zero-knowledge proof systems and the development of a programming language for formal verification in cryptographic applications, rather than addressing adversarial attacks or defenses in machine learning systems."
ieee_2024_95,Ligetron: Lightweight Scalable End-to-End Zero-Knowledge Proofs Post-Quantum ZK-SNARKs on a Browser.,"No. The abstract is about designing an efficient zero-knowledge proof system called Ligetron, which is a cryptographic method, not related to adversarial machine learning or attacks on machine learning systems."
ieee_2024_96,Pianist: Scalable zkRollups via Fully Distributed Zero-Knowledge Proofs.,"No, the abstract is not related to AML because it discusses blockchain scalability and zero-knowledge proofs, which pertain to cryptography rather than adversarial machine learning or attacks on machine learning systems."
ieee_2024_97,Scalable Verification of Zero-Knowledge Protocols.,"No, the given abstract is not related to AML as it discusses Zero-Knowledge proofs and techniques for verifying properties of arithmetic circuits, which are more relevant to cryptographic protocols and not about adversarial machine learning attacks or defenses."
ieee_2024_98,Efficient Zero-Knowledge Arguments For Paillier Cryptosystem.,"No, the abstract is not related to Adversarial Machine Learning (AML) as it focuses on enhancements to zero-knowledge proofs for the Paillier cryptosystem, which is more about cryptographic improvements rather than manipulating or defending ML models against adversarial attacks."
ieee_2024_99,SwiftRange: A Short and Efficient Zero-Knowledge Range Argument For Confidential Transactions and More.,"No, this abstract is unrelated to AML because it focuses on zero-knowledge range proofs for confidential transactions in blockchain systems, not on adversarial attacks or defenses related to machine learning models."
ieee_2024_100,Titan : Efficient Multi-target Directed Greybox Fuzzing.,"No, the given abstract is not related to AML because it focuses on improving the efficiency and effectiveness of directed fuzzing for software testing, which is not directly about adversarial attacks or defenses on machine learning models."
ieee_2024_101,Benzene: A Practical Root Cause Analysis System with an Under-Constrained State Mutation.,"No. The abstract is focused on software testing and root cause analysis for debugging, not on adversarial machine learning or attacks on ML systems."
ieee_2024_102,Predecessor-aware Directed Greybox Fuzzing.,"No, the given abstract is not related to AML. It describes a novel approach to software vulnerability detection using fuzzing techniques, which focuses on testing and improving software security rather than attacking or defending machine learning models."
ieee_2024_103,AFGen: Whole-Function Fuzzing for Applications and Libraries.,"No. The abstract is related to fuzzing technology for vulnerability discovery in applications and libraries, not about adversarial attacks or defenses in machine learning systems."
ieee_2024_104,Labrador: Response Guided Directed Fuzzing for Black-box IoT Devices.,"No, the abstract is primarily focused on fuzzing techniques to identify vulnerabilities in IoT firmware, which is related to software security testing rather than adversarial machine learning."
ieee_2024_105,Chronos: Finding Timeout Bugs in Practical Distributed Systems by Deep-Priority Fuzzing with Transient Delay.,"No. The abstract is focused on a testing framework for detecting timeout bugs in distributed systems, which is related to system reliability and debugging rather than adversarial machine learning."
ieee_2024_106,Everything is Good for Something: Counterexample-Guided Directed Fuzzing via Likely Invariant Inference.,"No, the given abstract is not related to AML because it describes a technique to improve directed fuzzing for bug reproduction and patch verification, which focuses on software testing rather than attacking or defending machine learning systems."
ieee_2024_107,SoK: Prudent Evaluation Practices for Fuzzing.,"No, the given abstract is not related to AML. It focuses on evaluating and improving fuzzing techniques for uncovering software bugs, which is not specifically about adversarial attacks or defenses for machine learning systems."
ieee_2024_108,MM-BD: Post-Training Detection of Backdoor Attacks with Arbitrary Backdoor Pattern Types Using a Maximum Margin Statistic.,"Yes, the abstract is related to AML because it discusses detecting and mitigating backdoor attacks—a type of adversarial threat—on deep neural network classifiers."
ieee_2024_109,BadVFL: Backdoor Attacks in Vertical Federated Learning.,"Yes, the abstract is related to AML as it discusses backdoor attacks aimed at manipulating a federated learning model during training to cause misclassifications, which is a form of adversarial attack."
ieee_2024_110,Distribution Preserving Backdoor Attack in Self-supervised Learning.,"Yes. The abstract is related to AML as it addresses backdoor attacks on self-supervised learning models and proposes a method for evading existing backdoor defenses, both of which are key aspects of adversarial machine learning."
ieee_2024_111,Robust Backdoor Detection for Deep Learning via Topological Evolution Dynamics.,"Yes, the abstract is related to AML as it discusses a novel backdoor attack and proposes a detection method to identify such adversarial manipulations in deep learning models."
ieee_2024_112,DeepVenom: Persistent DNN Backdoors Exploiting Transient Weight Perturbations in Memories.,"Yes, the abstract is related to AML because it discusses the development of a backdoor attack that uses hardware-based techniques to manipulate machine learning models, which aligns with adversarial machine learning's focus on exploiting model vulnerabilities."
ieee_2024_113,Baffle: Hiding Backdoors in Offline Reinforcement Learning Datasets.,"Yes, the abstract discusses backdoor attacks on offline Reinforcement Learning (RL), a form of adversarial machine learning targeting the manipulation of datasets to trigger specific behaviors in ML agents."
ieee_2024_114,Exploring the Orthogonality and Linearity of Backdoor Attacks.,"Yes. The abstract discusses backdoor attacks, a type of adversarial attack in machine learning, and analyzes the effectiveness of various defense techniques against them, which is directly related to adversarial machine learning."
ieee_2024_115,BELT: Old-School Backdoor Attacks can Evade the State-of-the-Art Defense with Backdoor Exclusivity Lifting.,"Yes. The abstract is related to Adversarial Machine Learning as it discusses backdoor attacks on deep neural networks, a form of attack aimed at manipulating models, and introduces a method to enhance the stealthiness of such attacks against existing defenses."
ieee_2024_116,Formal Model-Driven Analysis of Resilience of GossipSub to Attacks from Misbehaving Peers.,"No, the abstract is not related to AML. It focuses on modeling and understanding a peer-to-peer communication protocol's resilience to misbehaving peers, which pertains to network security rather than adversarial machine learning."
ieee_2024_117,Larger-scale Nakamoto-style Blockchains Don't Necessarily Offer Better Security.,"No. The abstract focuses on analyzing the security and network dynamics of Nakamoto-style blockchain protocols, not on adversarial attacks or techniques concerning machine learning systems."
ieee_2024_118,Nurgle: Exacerbating Resource Consumption in Blockchain State Storage via MPT Manipulation.,"No, this abstract is not related to AML as it focuses on a Denial-of-Service attack targeting blockchain state storage, rather than any adversarial attacks or defenses involving machine learning systems."
ieee_2024_119,Nyx: Detecting Exploitable Front-Running Vulnerabilities in Smart Contracts.,"No. The abstract is about detecting front-running vulnerabilities in smart contracts, which is more related to blockchain security rather than adversarial machine learning."
ieee_2024_120,SmartInv: Multimodal Learning for Smart Contract Invariant Inference.,"No, the abstract is not related to AML. It focuses on detecting bugs in smart contracts using a framework to infer invariants from multiple sources of information, rather than on malicious attacks or defenses in machine learning systems."
ieee_2024_121,Pulling Off The Mask: Forensic Analysis of the Deceptive Creator Wallets Behind Smart Contract Fraud.,"No. The abstract focuses on fraudulent activities related to crypto wallets and smart contracts, which is more related to cybersecurity and forensic analysis rather than adversarial machine learning."
ieee_2024_122,Towards Smart Contract Fuzzing on GPUs.,"No, the given abstract is not related to Adversarial Machine Learning (AML) because it focuses on improving the throughput of fuzzing for smart contracts using GPU parallel computing, which does not involve manipulating machine learning inputs or exploring adversarial attacks or defenses."
ieee_2024_123,Large-Scale Study of Vulnerability Scanners for Ethereum Smart Contracts.,"No, the abstract is not related to AML because it focuses on evaluating security scanners for Ethereum smart contract vulnerabilities, without discussing machine learning models or adversarial attacks."
