uuid,title,response
uss_2023_15,KENKU: Towards Efficient and Stealthy Black-box Adversarial Attacks against ASR Systems.,"Yes, the abstract is related to AML as it discusses the vulnerabilities of automatic speech recognition (ASR) systems to adversarial examples and critiques existing attack methods."
uss_2023_16,Tubes Among Us: Analog Attack on Automatic Speaker Identification.,"Yes. The abstract discusses the vulnerability of machine learning systems used in acoustics-enabled personal devices to adversarial examples created by humans, highlighting a new form of attack on ML models for tasks like speaker identification."
uss_2023_17,Efficient Unbalanced Private Set Intersection Cardinality and User-friendly Privacy-preserving Contact Tracing.,"No, the abstract is unrelated to AML because it focuses on creating a protocol for secure set intersection using cryptographic techniques without discussing machine learning or adversarial attacks."
uss_2023_18,"Near-Optimal Oblivious Key-Value Stores for Efficient PSI, PSU and Volume-Hiding Multi-Maps.","No, the given abstract is unrelated to AML as it focuses on oblivious key-value stores and data encoding efficiency, which does not involve adversarial attacks or defenses in machine learning contexts."
uss_2023_19,Distance-Aware Private Set Intersection.,"No. The abstract focuses on developing a cryptographic protocol for private set intersection in metric spaces, which does not involve adversarial attacks or defenses in machine learning systems."
uss_2023_20,Linear Private Set Union from Multi-Query Reverse Private Membership Test.,"No. The abstract discusses private set union protocols, which are concerned with securely computing the union of datasets without revealing the underlying data, a topic related to cryptography and privacy, not adversarial machine learning."
uss_2023_21,Auditing Frameworks Need Resource Isolation: A Systematic Study on the Super Producer Threat to System Auditing and Its Mitigation.,"No, the given abstract is not related to AML because it focuses on system auditing frameworks to counter APT attacks and discusses architectural improvements for data isolation rather than adversarial attacks or defenses on machine learning systems."
uss_2023_22,AIRTAG: Towards Automated Attack Investigation by Unsupervised Learning with Log Texts.,No. The abstract discusses improving the efficiency and accuracy of attack investigation using deep learning techniques without directly addressing adversarial attacks or defenses in machine learning systems.
uss_2023_23,Rethinking System Audit Architectures for High Event Coverage and Synchronous Log Availability.,"No. The abstract focuses on improving the integrity and availability of system audit logs in the presence of operating system compromises, and does not explicitly discuss adversarial attacks or defenses in the context of machine learning systems."
uss_2023_24,Improving Logging to Reduce Permission Over-Granting Mistakes.,"No. The abstract focuses on access control configurations and the challenges faced by system administrators, which is more related to security and access management rather than adversarial attacks or defenses in a machine learning context."
uss_2023_25,Diving into Robocall Content with SnorCall.,"No. The abstract is related to analyzing the content of robocalls to identify trends and improve defenses against them, but it does not involve manipulating or attacking a machine learning system, which is a key aspect of adversarial machine learning."
uss_2023_26,UCBlocker: Unwanted Call Blocking Using Anonymous Authentication.,"No. The abstract focuses on a system to block unwanted phone calls using caller authentication and policy definition, and does not involve attacking or defending machine learning models, which is central to adversarial machine learning."
uss_2023_27,Combating Robocalls with Phone Virtual Assistant Mediated Interaction.,No. This abstract is not related to Adversarial Machine Learning as it discusses a defense mechanism against robocalls using NLP and machine learning but does not mention any adversarial attacks or manipulations against machine learning models.
uss_2023_28,"BotScreen: Trust Everybody, but Cut the Aimbots Yourself.","No. The abstract is about detecting aimbots in a video game using deep learning for unusual behavior, but it doesn't involve manipulating or attacking a machine learning system itself to exploit or influence its behavior, which is a core aspect of adversarial machine learning."
uss_2023_29,"""If I could do this, I feel anyone could: "" The Design and Evaluation of a Secondary Authentication Factor Manager.","No, the given abstract is not related to AML because it focuses on improving user experience and efficiency with two-factor authentication management, rather than discussing adversarial attacks or defenses on machine learning systems."
uss_2023_30,Exploring Privacy and Incentives Considerations in Adoption of COVID-19 Contact Tracing Apps.,"No, the abstract is not related to AML because it focuses on improving the adoption and design of mHealth apps for contact tracing by analyzing privacy concerns and user preferences, without addressing adversarial attacks or defenses in machine learning systems."
uss_2023_31,Exploring Tenants' Preferences of Privacy Negotiation in Airbnb.,No. This abstract is related to privacy negotiation in smart homes and does not discuss adversarial attacks or the manipulation of machine learning systems.
uss_2023_32,"Know Your Cybercriminal: Evaluating Attacker Preferences by Measuring Profile Sales on an Active, Leading Criminal Market for User Impersonation at Scale.","No. While the abstract discusses cybercrime and user impersonation, it does not directly address adversarial attacks or manipulations against machine learning models, which are central to AML."
uss_2023_33,HorusEye: A Realtime IoT Malicious Traffic Detection Framework using Programmable Switches.,"No, the abstract is not related to AML. It discusses an anomaly detection framework for IoT traffic, but does not involve adversarial machine learning techniques, attacks, or defenses."
uss_2023_34,An Input-Agnostic Hierarchical Deep Learning Framework for Traffic Fingerprinting.,"No. The abstract discusses a deep learning framework for traffic fingerprinting, focusing on feature extraction and input processing heterogeneity, without mentioning any adversarial attacks or defenses related to machine learning systems."
uss_2023_35,Subverting Website Fingerprinting Defenses with Robust Traffic Representation.,"Yes, the abstract is related to AML because it discusses a novel website fingerprinting attack aimed at bypassing defenses and fingerprinting Tor traffic, which involves adversarial techniques against machine learning-based defenses."
uss_2023_36,Rosetta: Enabling Robust TLS Encrypted Traffic Classification in Diverse Network Environments with TCP-Aware Traffic Augmentation.,"No, the abstract is not related to AML because it focuses on improving the robustness of deep learning models for encrypted traffic classification in diverse network environments, rather than discussing adversarial attacks or defenses against machine learning models."
uss_2023_37,Towards Targeted Obfuscation of Adversarial Unsafe Images using Reconstruction and Counterfactual Super Region Attribution Explainability.,"Yes, the abstract is related to AML because it discusses the use of adversarial attacks to evade AI/ML-based detectors on social networks and presents a system to address these adversarial attack threats."
uss_2023_38,TPatch: A Triggered Physical Adversarial Patch.,"Yes, the abstract is related to AML because it discusses the development of a physical adversarial patch (TPatch) designed to manipulate perception models in autonomous vehicles, demonstrating an attack on their machine learning components and considering defenses."
uss_2023_39,CAPatch: Physical Adversarial Patch against Image Captioning Systems.,"Yes, the abstract is related to AML because it discusses the creation of a physical adversarial patch, CAPatch, designed to fool multi-modal image captioning systems, which is a form of adversarial attack in machine learning."
uss_2023_40,Hard-label Black-box Universal Adversarial Patch Attack.,"Yes, the given abstract is related to AML because it discusses a novel method for generating adversarial patches to manipulate deep learning model outputs, raising concerns about the security and robustness of these models."
uss_2023_41,Anatomy of a High-Profile Data Breach: Dissecting the Aftermath of a Crypto-Wallet Case.,"No. The given abstract focuses on data breaches and their impact on individuals, particularly concerning the secure storage of crypto-assets, rather than discussing adversarial attacks or defenses related to machine learning systems."
uss_2023_42,Glimpse: On-Demand PoW Light Client with Constant-Size Storage for DeFi.,"No, the given abstract is not related to AML, as it focuses on blockchain interoperability and does not discuss adversarial attacks, manipulation, or defenses related to machine learning systems.
"
uss_2023_43,Mixed Signals: Analyzing Ground-Truth Data on the Users and Economics of a Bitcoin Mixing Service.,"No, the abstract is related to Bitcoin mixing and privacy concerns, not to adversarial attacks or machine learning systems, so it is not related to AML."
uss_2023_44,Is Your Wallet Snitching On You? An Analysis on the Privacy Implications of Web3.,"No, the abstract is not related to AML because it focuses on privacy implications and information exposure in Web3 technologies, rather than the manipulation or attack of machine learning systems."
uss_2023_45,Capstone: A Capability-based Foundation for Trustless Secure Memory Access.,"No, the abstract is not related to AML. It discusses architectural capability designs for memory isolation, focusing on security and efficiency, not on adversarial attacks or defenses for machine learning systems."
uss_2023_46,FloatZone: Accelerating Memory Error Detection using the Floating Point Unit.,"No, the abstract is unrelated to AML as it discusses memory sanitizers for detecting programming errors, rather than adversarial attacks or defenses in machine learning systems."
uss_2023_47,PUMM: Preventing Use-After-Free Using Execution Unit Partitioning.,"No, the abstract is not related to AML because it focuses on memory security in software written in memory unsafe languages and does not involve machine learning models or their vulnerabilities."
uss_2023_48,MTSan: A Feasible and Practical Memory Sanitizer for Fuzzing COTS Binaries.,"No. The abstract is focused on fuzzing as a technique for finding vulnerabilities in binary programs, which is more related to software testing and debugging rather than adversarial machine learning."
uss_2023_49,"Hidden Reality: Caution, Your Hand Gesture Inputs in the Immersive Virtual World are Visible to All!",No. The abstract focuses on a side-channel attack targeting VR device interactions rather than exploiting or manipulating machine learning systems.
uss_2023_50,LocIn: Inferring Semantic Location from Spatial Maps in Mixed Reality.,"Yes, the abstract is related to AML because it describes a location inference attack that uses a machine learning model to extract and exploit features from 3D spatial maps, which aligns with the concept of adversarially extracting information from machine learning systems."
uss_2023_51,"Unique Identification of 50, 000+ Virtual Reality Users from Head & Hand Motion Data.","No. The abstract is focused on identifying users based on biometric data within virtual reality environments, which pertains more to privacy concerns rather than adversarial attacks in machine learning."
uss_2023_52,Exploring User Reactions and Mental Models Towards Perceptual Manipulation Attacks in Mixed Reality.,"Yes, the abstract is related to AML as it discusses perceptual manipulation attacks in mixed reality, which involves altering user input to influence judgments and actions, akin to adversarial attacks in machine learning."
uss_2023_53,Erebus: Access Control for Augmented Reality Systems.,"No, the abstract is not related to AML because it focuses on access control and permission management for AR platforms rather than addressing adversarial attacks or defenses in machine learning systems."
uss_2023_54,No Single Silver Bullet: Measuring the Accuracy of Password Strength Meters.,"No. The abstract is related to improving password strength meters and evaluating their accuracy, but it doesn't discuss adversarial attacks or defenses in the context of machine learning."
uss_2023_55,Password Guessing Using Random Forest.,"No. The abstract describes research on password guessing using classical machine learning, which does not specifically involve manipulating or attacking machine learning models as in adversarial machine learning."
uss_2023_56,Pass2Edit: A Multi-Step Generative Model for Guessing Edited Passwords.,"No. The abstract focuses on password tweaking attacks and how users modify passwords, which is related to security but does not explicitly address adversarial machine learning or attacks on machine learning models."
uss_2023_57,Improving Real-world Password Guessing Attacks via Bi-directional Transformers.,"No. The abstract discusses password guessing attacks using NLP techniques, but it does not specifically address adversarial attacks or defenses related to machine learning models."
uss_2023_58,Araña: Discovering and Characterizing Password Guessing Attacks in Practice.,No. The abstract is related to analyzing and understanding password guessing attacks rather than adversarial techniques specifically targeting machine learning models.
uss_2023_59,PoliGraph: Automated Privacy Policy Analysis using Knowledge Graphs.,"No. The abstract discusses an NLP-based tool for analyzing privacy policies, which focuses on extracting and analyzing text regarding data collection but does not address adversarial attacks or defenses in machine learning systems."
uss_2023_60,Calpric: Inclusive and Fine-grain Labeling of Privacy Policies with Crowdsourcing and Active Learning.,"No. The abstract focuses on developing a cost-effective method for generating training data for privacy policies using techniques like automatic text selection and active learning, rather than discussing adversarial attacks or defenses in machine learning."
uss_2023_61,POLICYCOMP: Counterpart Comparison of Privacy Policies Uncovers Overbroad Personal Data Collection Practices.,"No. The abstract focuses on evaluating the necessity of personal data collection practices in mobile apps' privacy policies in relation to data minimization principles, rather than addressing adversarial machine learning or attacks on ML systems."
uss_2023_62,Lalaine: Measuring and Characterizing Non-Compliance of Apple Privacy Labels.,"No, the given abstract is not related to AML. It discusses the accuracy and compliance of privacy labels for iOS apps and does not mention any manipulation or attacks on machine learning systems."
uss_2023_63,Automated Cookie Notice Analysis and Enforcement.,"No, the given abstract is not related to AML because it focuses on detecting and interacting with cookie notices on websites to improve privacy compliance, rather than manipulating or extracting information from machine learning systems."
uss_2023_64,Continuous Learning for Android Malware Detection.,"No, the abstract is not related to AML. It discusses the issue of concept drift affecting the performance of malware classifiers, but it does not mention any adversarial attacks or defense mechanisms."
uss_2023_65,Humans vs. Machines in Malware Classification.,"No, the abstract is not related to AML. It discusses the process of file classification using machine learning and other methods without referencing any adversarial techniques or defenses against such attacks."
uss_2023_66,Adversarial Training for Raw-Binary Malware Classifiers.,Yes. The abstract is related to Adversarial Machine Learning (AML) because it discusses creating and using adversarial examples to evaluate and improve the robustness of malware classification models against evasion attacks.
uss_2023_67,Black-box Adversarial Example Attack towards FCG Based Android Malware Detection under Incomplete Feature Information.,"Yes, the abstract is related to AML as it discusses the design of a black-box adversarial example attack against an Android malware detection system, which involves manipulating machine learning inputs to produce misleading outcomes."
uss_2023_68,Evading Provenance-Based ML Detectors with Adversarial System Actions.,Yes. The abstract is related to AML because it discusses a framework designed to generate adversarial attacks that aim to evade machine learning security detectors.
uss_2023_69,TreeSync: Authenticated Group Management for Messaging Layer Security.,"No. The abstract is related to the security and integrity of group messaging protocols, specifically focusing on Messaging Layer Security (MLS), and does not discuss adversarial attacks or defenses related to machine learning systems."
uss_2023_70,Formal Analysis of Session-Handling in Secure Messaging: Lifting Security from Sessions to Conversations.,"No, the abstract is not related to AML. It focuses on the security properties of messaging protocols, specifically discussing secure communication aspects like Forward Secrecy and Post-Compromise Security, rather than dealing with adversarial attacks or defenses in machine learning."
uss_2023_71,Cryptographic Administration for Secure Group Messaging.,"No, the given abstract is not related to AML because it focuses on cryptographic approaches to improve group messaging systems' security rather than addressing attacks or defenses specific to machine learning systems."
uss_2023_72,Wink: Deniable Secure Messaging.,"No, the abstract is not related to Adversarial Machine Learning as it focuses on enhancing message confidentiality within end-to-end encrypted messaging systems using plausible deniability techniques, rather than discussing attacks or defenses related to machine learning models."
uss_2023_73,Three Lessons From Threema: Analysis of a Secure Messenger.,"No, the abstract is not related to AML as it focuses on the cryptographic analysis and security of an encrypted messaging application, rather than manipulating or defending against machine learning systems."
uss_2023_74,MorFuzz: Fuzzing Processor via Runtime Instruction Morphing enhanced Synchronizable Co-simulation.,"No. The abstract is about hardware fuzzing techniques used to verify processor designs, which does not relate to adversarial machine learning or attacks on machine learning models."
uss_2023_75,µFUZZ: Redesign of Parallel Fuzzing using Microservice Architecture.,"No, the given abstract is not related to AML. It discusses software testing techniques for detecting software bugs, rather than attacks or defenses related to machine learning models."
uss_2023_76,FISHFUZZ: Catch Deeper Bugs by Throwing Larger Nets.,"No, the abstract is related to software testing and bug discovery through fuzzing techniques rather than adversarial machine learning or manipulating machine learning systems."
uss_2023_77,HyPFuzz: Formal-Assisted Processor Fuzzing.,"No. The abstract is about hardware fuzzers detecting security vulnerabilities in processors, which relates to hardware security rather than adversarial machine learning."
uss_2023_78,PolyFuzz: Holistic Greybox Fuzzing of Multi-Language Systems.,"No, the given abstract is not related to AML because it focuses on software security testing through fuzzing for multi-language systems, rather than on manipulating or securing machine learning models against adversarial attacks."
uss_2023_79,VIPER: Spotting Syscall-Guard Variables for Data-Only Attacks.,"No. The abstract is focused on data-only attacks and control-flow protection techniques within general software security, not on adversarial attacks or defenses specific to machine learning systems."
uss_2023_80,AURC: Detecting Errors in Program Code and Documentation.,"No. The abstract discusses error detection in program code and documentation, focusing on discovering vulnerabilities and inconsistencies, but it does not address manipulating machine learning models or adversarial attacks."
uss_2023_81,Not All Data are Created Equal: Data and Pointer Prioritization for Scalable Protection Against Data-Oriented Attacks.,"No, the given abstract is not related to AML as it focuses on data-oriented attacks within operating systems and proposes a framework for prioritizing data objects for protection, but does not address attacks or defenses specifically in the context of machine learning systems."
uss_2023_82,SAFER: Efficient and Error-Tolerant Binary Instrumentation.,"No, this abstract is not related to adversarial machine learning (AML) because it focuses on binary instrumentation techniques to improve performance and safety in code transformation, rather than addressing any machine learning models or adversarial attacks on them."
uss_2023_83,Reassembly is Hard: A Reflection on Challenges and Strategies.,"No. The abstract discusses static binary rewriting and error detection in reassemblers, which are not directly related to adversarial machine learning techniques or attacks."
uss_2023_84,Measuring Up to (Reasonable) Consumer Expectations: Providing an Empirical Basis for Holding IoT Manufacturers Legally Responsible.,"No, the abstract is not related to AML because it focuses on consumer expectations and responses to security and privacy incidents in IoT devices, rather than discussing adversarial attacks or defenses related to machine learning systems."
uss_2023_85,Are Consumers Willing to Pay for Security and Privacy of IoT Devices?,"No, the abstract is not related to AML because it focuses on consumer behavior and preferences regarding IoT device security and privacy features, rather than discussing adversarial attacks or defenses in machine learning systems."
uss_2023_86,Examining Consumer Reviews to Understand Security and Privacy Issues in the Market of Smart Home Devices.,"No, the abstract is not related to Adversarial Machine Learning (AML). It focuses on analyzing customer reviews for IoT devices to understand consumer concerns about security and privacy, rather than discussing attacks or defenses related to machine learning models."
uss_2023_87,"Internet Service Providers' and Individuals' Attitudes, Barriers, and Incentives to Secure IoT.","No. The abstract is about the attitudes and incentives of ISPs and individuals regarding the security of IoT devices, which is not directly related to adversarial machine learning attacks or defenses."
uss_2023_88,Detecting and Handling IoT Interaction Threats in Multi-Platform Multi-Control-Channel Smart Homes.,"No. The abstract focuses on detecting and handling IoT interaction threats in smart homes, which involves device interaction conflicts and platform integration, but does not mention or relate to adversarial attacks or defenses in machine learning systems."
uss_2023_89,Private Proof-of-Stake Blockchains using Differentially-Private Stake Distortion.,"No. The given abstract is related to private proof-of-stake blockchains and discusses safety, liveness, and privacy concerns, but does not address adversarial attacks or defenses in the context of machine learning."
uss_2023_90,"PrivateFL: Accurate, Differentially Private Federated Learning via Personalized Data Transformation.","Yes. The abstract discusses inference attacks on federated learning, which are a type of adversarial attack focused on extracting sensitive information from local training data."
uss_2023_91,What Are the Chances? Explaining the Epsilon Parameter in Differential Privacy.,"No. The abstract is focused on the communication of differential privacy guarantees to end-users, which is related to privacy and data protection, rather than adversarial machine learning."
uss_2023_92,Tight Auditing of Differentially Private Machine Learning.,"No, this abstract is related to privacy audits and mechanisms for differential privacy estimation in machine learning algorithms, not about adversarial attacks on machine learning models."
uss_2023_93,PrivTrace: Differentially Private Trajectory Synthesis by Adaptive Markov Models.,"No, the abstract is not related to AML. It focuses on using differential privacy and Markov chain models to address privacy concerns in publishing trajectory data, rather than discussing adversarial attacks or manipulation of machine learning systems."
uss_2023_94,Meta-Sift: How to Sift Out a Clean Subset in the Presence of Data Poisoning?,"Yes, the abstract is related to AML as it discusses data poisoning risks and defenses, which are key concepts in adversarial machine learning."
uss_2023_95,Towards A Proactive ML Approach for Detecting Backdoor Poison Samples.,"Yes. The abstract is related to AML because it discusses detecting and mitigating backdoor attacks, which are a form of adversarial attack affecting deep learning models."
uss_2023_96,PORE: Provably Robust Recommender Systems against Data Poisoning Attacks.,"Yes, the abstract is related to AML because it discusses data poisoning attacks on recommender systems and proposes a framework to make them robust against such attacks, which is a core aspect of adversarial machine learning."
uss_2023_97,Every Vote Counts: Ranking-Based Training of Federated Learning to Resist Poisoning Attacks.,"Yes, the abstract is related to AML because it discusses poisoning attacks in federated learning, where malicious clients contribute harmful updates to degrade the accuracy of a machine learning model."
uss_2023_98,Fine-grained Poisoning Attack to Local Differential Privacy Protocols for Mean and Variance Estimation.,"Yes, the abstract is related to AML as it describes a scenario where an attacker uses a data poisoning attack to manipulate data within a local differential privacy (LDP) framework, which is a type of adversarial attack."
uss_2023_99,Your Exploit is Mine: Instantly Synthesizing Counterattack Smart Contract.,"No. The abstract discusses the use of runtime defense mechanisms to protect smart contracts from exploitation, which is focused on security in blockchain technology rather than adversarial machine learning attacks on ML models."
uss_2023_100,Smart Learning to Find Dumb Contracts.,"No. The abstract focuses on detecting vulnerabilities in Ethereum smart contracts using deep learning, but it does not address adversarial attacks or defenses in the context of machine learning systems."
uss_2023_101,Confusum Contractum: Confused Deputy Vulnerabilities in Ethereum Smart Contracts.,No. The abstract focuses on the security considerations of smart contracts on blockchain systems and does not explicitly address adversarial attacks or defenses in the context of machine learning systems.
uss_2023_102,Panda: Security Analysis of Algorand Smart Contracts.,"No, the abstract is not related to AML. It focuses on identifying and analyzing security vulnerabilities in Algorand smart contracts through static analysis, which is about blockchain security rather than adversarial machine learning."
uss_2023_103,Proxy Hunting: Understanding and Characterizing Proxy-based Upgradeable Smart Contracts in Blockchains.,"No. The abstract focuses on upgradeable smart contracts and their security implications within blockchain technology, rather than on machine learning systems or adversarial attacks associated with AML."
uss_2023_104,Fuzztruction: Using Fault Injection-based Fuzzing to Leverage Implicit Domain Knowledge.,"No. The abstract discusses fuzz testing in the context of digital communication protocols and data formats, not adversarial machine learning or attacks on ML systems."
uss_2023_105,FuzzJIT: Oracle-Enhanced Fuzzing for JavaScript Engine JIT Compiler.,"No. The abstract is about a fuzzing technique for identifying bugs in JavaScript Just-In-Time (JIT) compilers, and it does not discuss adversarial attacks or machine learning systems."
uss_2023_106,GLeeFuzz: Fuzzing WebGL Through Error Message Guided Mutation.,"No. The abstract is related to security testing of WebGL interfaces through fuzzing techniques, which focuses on vulnerability discovery and is not associated with adversarial attacks or manipulating machine learning systems."
uss_2023_107,autofz: Automated Fuzzer Composition at Runtime.,"No. The abstract discusses fuzzing, a technique for detecting software vulnerabilities, which is not directly related to adversarial machine learning or attacks on machine learning models."
uss_2023_108,CarpetFuzz: Automatic Program Option Constraint Extraction from Documentation for Fuzzing.,"No. The abstract is related to improving a fuzzing technique for software vulnerability detection using NLP to analyze program options, but it does not discuss adversarial machine learning or techniques intended to manipulate or deceive machine learning models."
uss_2023_109,SCARF - A Low-Latency Block Cipher for Secure Cache-Randomization.,"No, the abstract is related to microarchitecture security via randomized cache design rather than adversarial machine learning, which involves manipulating machine learning models or their inputs."
uss_2023_110,The Gates of Time: Improving Cache Attacks with Transient Execution.,"No. The given abstract is focused on cache attacks and transient-execution attacks in computer security, but it does not discuss manipulating or attacking machine learning models, which is essential for AML."
uss_2023_111,Synchronization Storage Channels (S2C): Timer-less Cache Side-Channel Attacks on the Apple M1 via Hardware Synchronization Instructions.,"No. The abstract is related to side-channel attacks on shared caches, not to adversarial machine learning, as it focuses on observing cache state changes rather than manipulating or attacking machine learning models."
uss_2023_112,ClepsydraCache - Preventing Cache Attacks with Time-Based Evictions.,"No, the abstract is not related to AML because it focuses on hardware-level defenses against microarchitectural CPU cache attacks, which are more related to computer architecture and security rather than machine learning."
uss_2023_113,CacheQL: Quantifying and Localizing Cache Side-Channel Vulnerabilities in Production Software.,"No. The abstract is related to cache side-channel attacks which focus on exploiting hardware vulnerabilities, rather than manipulating machine learning models."
uss_2023_114,InfinityGauntlet: Expose Smartphone Fingerprint Authentication to Brute-force Attack.,"No, the abstract is not related to Adversarial Machine Learning (AML) as it focuses on threats and attacks specific to smartphone fingerprint authentication systems, such as presentation attacks and specific model vulnerabilities, rather than adversarial attacks or defenses targeting machine learning models."
uss_2023_115,A Study of Multi-Factor and Risk-Based Authentication Availability.,"No, the abstract is not related to AML because it focuses on the availability and prevalence of authentication methods like MFA, RBA, and SSO, rather than any adversarial machine learning attacks or defenses related to manipulating or understanding machine learning systems."
uss_2023_116,A Large-Scale Measurement of Website Login Policies.,"No. The abstract discusses evaluating and understanding website login policies and their security implications, rather than focusing on adversarial tactics or defenses in a machine learning context."
uss_2023_117,Security and Privacy Failures in Popular 2FA Apps.,"No. The abstract focuses on the security and privacy analyses of backup mechanisms in TOTP apps, which are not related to adversarial machine learning attacks or defenses."
uss_2023_118,"Multi-Factor Key Derivation Function (MFKDF) for Fast, Flexible, Secure, & Practical Key Management.","No, this abstract is not related to AML as it focuses on improving key derivation functions for cryptographic security, rather than discussing adversarial attacks or defenses in machine learning systems."
uss_2023_119,"Log: It's Big, It's Heavy, It's Filled with Personal Data! Measuring the Logging of Sensitive Information in the Android Ecosystem.",No. The given abstract discusses the logging policy and security mechanisms in Android regarding system logs and does not relate to adversarial techniques or vulnerabilities specific to machine learning systems.
uss_2023_120,CodexLeaks: Privacy Leaks from Code Generation Language Models in GitHub Copilot.,"Yes, the abstract is related to AML because it discusses the potential issue of models inadvertently exposing sensitive personal information from the training data, which is a concern in adversarial settings related to inference attacks."
uss_2023_121,Freaky Leaky SMS: Extracting User Locations by Analyzing SMS Timings.,"Yes, the abstract is related to AML because it describes the use of a machine learning model to perform an inference attack, inferring the location of an SMS recipient based on timing data, which is a characteristic of adversarial machine learning."
uss_2023_122,The Writing on the Wall and 3D Digital Twins: Personal Information in (not so) Private Real Estate.,"No. The abstract is not related to AML as it focuses on the privacy implications of 3D virtual tours in online real estate, rather than discussing attacks or defenses related to machine learning systems."
uss_2023_123,Glaze: Protecting Artists from Style Mimicry by Text-to-Image Models.,"Yes. The abstract describes the use of ""style cloaks"" to apply perturbations on training data, which is a form of adversarial defense against style-mimicking attacks by generative models, making it related to adversarial machine learning."
uss_2023_124,Lost at C: A User Study on the Security Implications of Large Language Model Code Assistants.,"No, the abstract is not related to AML. It focuses on the impact of LLM-assisted coding on software security, rather than describing adversarial attacks or defenses on machine learning models."
uss_2023_125,Two-in-One: A Model Hijacking Attack Against Text Generation Models.,"Yes. The abstract discusses a new model hijacking attack in machine learning, which falls under the broader category of adversarial machine learning by manipulating text classification and generation models."
uss_2023_126,PTW: Pivotal Tuning Watermarking for Pre-Trained Image Generators.,"Yes, the abstract is related to AML because it discusses both the creation and detection of deepfakes, including the security implication of watermarking as a defense mechanism against adversarial white-box attacks."
uss_2023_127,Lessons Lost: Incident Response in the Age of Cyber Insurance and Breach Attorneys.,"No. The abstract is focused on the impacts of cyber insurance and legal influence on incident response processes, rather than discussing adversarial machine learning or related attacks on machine learning systems."
uss_2023_128,Bug Hunters' Perspectives on the Challenges and Benefits of the Bug Bounty Ecosystem.,"No, the abstract is not related to AML. It focuses on understanding the perspectives and motivations of bug hunters in the bug-bounty ecosystem, which is unrelated to adversarial attacks or machine learning systems."
