venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
usenix,2022,conf/uss/uss2022,,Expected Exploitability: Predicting the Development of Functional Vulnerability Exploits.,Octavian Suciu; Connor Nelson; Zhuoer Lyu; Tiffany Bao; Tudor Dumitras,377-394,18,https://www.usenix.org/conference/usenixsecurity22/presentation/suciu,
usenix,2022,conf/uss/uss2022,,OS-Aware Vulnerability Prioritization via Differential Severity Analysis.,Qiushi Wu; Yue Xiao; Xiaojing Liao; Kangjie Lu,395-412,18,https://www.usenix.org/conference/usenixsecurity22/presentation/wu-qiushi,
usenix,2022,conf/uss/uss2022,,Arbiter: Bridging the Static and Dynamic Divide in Vulnerability Discovery on Binary Programs.,Jayakrishna Vadayath; Moritz Eckert; Kyle Zeng; Nicolaas Weideman; Gokulkrishna Praveen Menon; Yanick Fratantonio; Davide Balzarotti; Adam Doupé; Tiffany Bao; Ruoyu Wang; Christophe Hauser; Yan Shoshitaishvili,413-430,18,https://www.usenix.org/conference/usenixsecurity22/presentation/vadayath,
usenix,2022,conf/uss/uss2022,,Spoki: Unveiling a New Wave of Scanners through a Reactive Network Telescope.,Raphael Hiesgen; Marcin Nawrocki; Alistair King; Alberto Dainotti; Thomas C. Schmidt; Matthias Wählisch,431-448,18,https://www.usenix.org/conference/usenixsecurity22/presentation/hiesgen,
usenix,2022,conf/uss/uss2022,,Many Roads Lead To Rome: How Packet Headers Influence DNS Censorship Measurement.,Abhishek Bhaskar; Paul Pearce,449-464,16,https://www.usenix.org/conference/usenixsecurity22/presentation/bhaskar,
usenix,2022,conf/uss/uss2022,,GET /out: Automated Discovery of Application-Layer Censorship Evasion Strategies.,Michael Harrity; Kevin Bock; Frederick Sell; Dave Levin,465-483,19,https://www.usenix.org/conference/usenixsecurity22/presentation/harrity,issue_last_page
usenix,2022,conf/uss/uss2022,,OpenVPN is Open to VPN Fingerprinting.,Diwen Xue; Reethika Ramesh; Arham Jain; Michalis Kallitsis; J. Alex Halderman; Jedidiah R. Crandall; Roya Ensafi,483-500,18,https://www.usenix.org/conference/usenixsecurity22/presentation/xue-diwen,issue_first_page
usenix,2022,conf/uss/uss2022,,Pool Inference Attacks on Local Differential Privacy: Quantifying the Privacy Guarantees of Apple's Count Mean Sketch in Practice.,Andrea Gadotti; Florimond Houssiau; Meenatchi Sundaram Muthu Selva Annamalai; Yves-Alexandre de Montjoye,501-518,18,https://www.usenix.org/conference/usenixsecurity22/presentation/gadotti,
usenix,2022,conf/uss/uss2022,,Poisoning Attacks to Local Differential Privacy Protocols for Key-Value Data.,Yongji Wu; Xiaoyu Cao; Jinyuan Jia; Neil Zhenqiang Gong,519-536,18,https://www.usenix.org/conference/usenixsecurity22/presentation/wu-yongji,
usenix,2022,conf/uss/uss2022,,Communication-Efficient Triangle Counting under Local Differential Privacy.,Jacob Imola; Takao Murakami; Kamalika Chaudhuri,537-554,18,https://www.usenix.org/conference/usenixsecurity22/presentation/imola,
usenix,2022,conf/uss/uss2022,,Twilight: A Differentially Private Payment Channel Network.,Maya Dotan; Saar Tochner; Aviv Zohar; Yossi Gilad,555-570,16,https://www.usenix.org/conference/usenixsecurity22/presentation/dotan,
usenix,2022,conf/uss/uss2022,,Watching the watchers: bias and vulnerability in remote proctoring software.,Ben Burgess; Avi Ginsberg; Edward W. Felten; Shaanan Cohney,571-588,18,https://www.usenix.org/conference/usenixsecurity22/presentation/burgess,
usenix,2022,conf/uss/uss2022,,The Antrim County 2020 Election Incident: An Independent Forensic Investigation.,J. Alex Halderman,589-605,17,https://www.usenix.org/conference/usenixsecurity22/presentation/halderman,issue_last_page
usenix,2022,conf/uss/uss2022,,An Audit of Facebook's Political Ad Policy Enforcement.,Victor Le Pochat; Laura Edelson; Tom van Goethem; Wouter Joosen; Damon McCoy; Tobias Lauinger,607-624,18,https://www.usenix.org/conference/usenixsecurity22/presentation/lepochat,issue_first_page
usenix,2022,conf/uss/uss2022,,"Building an Open, Robust, and Stable Voting-Based Domain Top List.",Qinge Xie; Shujun Tang; Xiaofeng Zheng; Qingran Lin; Baojun Liu; Haixin Duan; Frank Li,625-642,18,https://www.usenix.org/conference/usenixsecurity22/presentation/xie,
usenix,2022,conf/uss/uss2022,,AMD Prefetch Attacks through Power and Time.,Moritz Lipp; Daniel Gruss; Michael Schwarz,643-660,18,https://www.usenix.org/conference/usenixsecurity22/presentation/lipp,
usenix,2022,conf/uss/uss2022,,Hiding in Plain Sight? On the Efficacy of Power Side Channel-Based Control Flow Monitoring.,Yi Han; Matthew Chan; Zahra Aref; Nils Ole Tippenhauer; Saman A. Zonouz,661-678,18,https://www.usenix.org/conference/usenixsecurity22/presentation/han,
usenix,2022,conf/uss/uss2022,,Hertzbleed: Turning Power Side-Channel Attacks Into Remote Timing Attacks on x86.,Yingchen Wang; Riccardo Paccagnella; Elizabeth Tang He; Hovav Shacham; Christopher W. Fletcher; David Kohlbrenner,679-697,19,https://www.usenix.org/conference/usenixsecurity22/presentation/wang-yingchen,issue_last_page
usenix,2022,conf/uss/uss2022,,Binoculars: Contention-Based Side-Channel Attacks Exploiting the Page Walker.,Zirui Neil Zhao; Adam Morrison; Christopher W. Fletcher; Josep Torrellas,699-716,18,https://www.usenix.org/conference/usenixsecurity22/presentation/zhao-zirui,issue_first_page
usenix,2022,conf/uss/uss2022,,The Dangers of Human Touch: Fingerprinting Browser Extensions through User Actions.,Konstantinos Solomos; Panagiotis Ilia; Soroush Karami; Nick Nikiforakis; Jason Polakis,717-733,17,https://www.usenix.org/conference/usenixsecurity22/presentation/solomos,issue_last_page
usenix,2022,conf/uss/uss2022,,Unleash the Simulacrum: Shifting Browser Realities for Robust Extension-Fingerprinting Prevention.,Soroush Karami; Faezeh Kalantari; Mehrnoosh Zaeifi; Xavier J. Maso; Erik Trickel; Panagiotis Ilia; Yan Shoshitaishvili; Adam Doupé; Jason Polakis,735-752,18,https://www.usenix.org/conference/usenixsecurity22/presentation/karami,issue_first_page
usenix,2022,conf/uss/uss2022,,Online Website Fingerprinting: Evaluating Website Fingerprinting Attacks on Tor in the Real World.,Giovanni Cherubin; Rob Jansen; Carmela Troncoso,753-770,18,https://www.usenix.org/conference/usenixsecurity22/presentation/cherubin,
usenix,2022,conf/uss/uss2022,,QCSD: A QUIC Client-Side Website-Fingerprinting Defence Framework.,Jean-Pierre Smith; Luca Dolfi; Prateek Mittal; Adrian Perrig,771-789,19,https://www.usenix.org/conference/usenixsecurity22/presentation/smith,issue_last_page
usenix,2022,conf/uss/uss2022,,Secure Poisson Regression.,Mahimna Kelkar; Phi Hung Le; Mariana Raykova; Karn Seth,791-808,18,https://www.usenix.org/conference/usenixsecurity22/presentation/kelkar,issue_first_page
usenix,2022,conf/uss/uss2022,,Cheetah: Lean and Fast Secure Two-Party Deep Neural Network Inference.,Zhicong Huang; Wen-jie Lu; Cheng Hong; Jiansheng Ding,809-826,18,https://www.usenix.org/conference/usenixsecurity22/presentation/huang-zhicong,
usenix,2022,conf/uss/uss2022,,Piranha: A GPU Platform for Secure Computation.,Jean-Luc Watson; Sameer Wagh; Raluca Ada Popa,827-844,18,https://www.usenix.org/conference/usenixsecurity22/presentation/watson,
usenix,2022,conf/uss/uss2022,,OpenSSLNTRU: Faster post-quantum TLS key exchange.,Daniel J. Bernstein; Billy Bob Brumley; Ming-Shing Chen; Nicola Tuveri,845-862,18,https://www.usenix.org/conference/usenixsecurity22/presentation/bernstein,
usenix,2022,conf/uss/uss2022,,How Are Your Zombie Accounts? Understanding Users' Practices and Expectations on Mobile App Account Deletion.,Yijing Liu; Yan Jia; Qingyin Tan; Zheli Liu; Luyi Xing,863-880,18,https://www.usenix.org/conference/usenixsecurity22/presentation/liu-yijing,
usenix,2022,conf/uss/uss2022,,"""How Do You Not Lose Friends?"": Synthesizing a Design Space of Social Controls for Securing Shared Digital Resources Via Participatory Design Jams.",Eyitemi Moju-Igbene; Hanan Abdi; Alan Lu; Sauvik Das,881-898,18,https://www.usenix.org/conference/usenixsecurity22/presentation/moju-igbene,
usenix,2022,conf/uss/uss2022,,Caring about Sharing: User Perceptions of Multiparty Data Sharing.,Bailey Kacsmar; Kyle Tilbury; Miti Mazmudar; Florian Kerschbaum,899-916,18,https://www.usenix.org/conference/usenixsecurity22/presentation/kacsmar,
usenix,2022,conf/uss/uss2022,,Neither Access nor Control: A Longitudinal Investigation of the Efficacy of User Access-Control Solutions on Smartphones.,Masoud Mehrabi Koushki; Yue Huang; Julia Rubin; Konstantin Beznosov,917-935,19,https://www.usenix.org/conference/usenixsecurity22/presentation/koushki,
usenix,2022,conf/uss/uss2022,,Jenny: Securing Syscalls for PKU-based Memory Isolation Systems.,David Schrammel; Samuel Weiser; Richard Sadek; Stefan Mangard,936-952,17,https://www.usenix.org/conference/usenixsecurity22/presentation/schrammel,
usenix,2022,conf/uss/uss2022,,Physical-Layer Attacks Against Pulse Width Modulation-Controlled Actuators.,Gökçen Yilmaz Dayanikli; Sourav Sinha; Devaprakash Muniraj; Ryan M. Gerdes; Mazen Farhood; Mani Mina,953-970,18,https://www.usenix.org/conference/usenixsecurity22/presentation/dayanikli,
usenix,2022,conf/uss/uss2022,,Branch History Injection: On the Effectiveness of Hardware Mitigations Against Cross-Privilege Spectre-v2 Attacks.,Enrico Barberis; Pietro Frigo; Marius Muench; Herbert Bos; Cristiano Giuffrida,971-988,18,https://www.usenix.org/conference/usenixsecurity22/presentation/barberis,
usenix,2022,conf/uss/uss2022,,TLB;DR: Enhancing TLB-based Attacks with TLB Desynchronized Reverse Engineering.,Andrei Tatar; Daniël Trujillo; Cristiano Giuffrida; Herbert Bos,989-1007,19,https://www.usenix.org/conference/usenixsecurity22/presentation/tatar,
usenix,2022,conf/uss/uss2022,,FuzzOrigin: Detecting UXSS vulnerabilities in Browsers through Origin Fuzzing.,Sunwoo Kim; Young Min Kim; Jaewon Hur; Suhwan Song; Gwangmu Lee; Byoungyoung Lee,1008-1023,16,https://www.usenix.org/conference/usenixsecurity22/presentation/kim,issue_last_page
usenix,2022,conf/uss/uss2022,,BrakTooth: Causing Havoc on Bluetooth Link Manager via Directed Fuzzing.,Matheus E. Garbelini; Vaibhav Bedi; Sudipta Chattopadhyay; Sumei Sun; Ernest Kurniawan,1025-1042,18,https://www.usenix.org/conference/usenixsecurity22/presentation/garbelini,issue_first_page
usenix,2022,conf/uss/uss2022,,AmpFuzz: Fuzzing for Amplification DDoS Vulnerabilities.,Johannes Krupp; Ilya Grishchenko; Christian Rossow,1043-1060,18,https://www.usenix.org/conference/usenixsecurity22/presentation/krupp,
usenix,2022,conf/uss/uss2022,,FRAMESHIFTER: Security Implications of HTTP/2-to-HTTP/1 Conversion Anomalies.,Bahruz Jabiyev; Steven Sprecher; Anthony Gavazzi; Tommaso Innocenti; Kaan Onarlioglu; Engin Kirda,1061-1075,15,https://www.usenix.org/conference/usenixsecurity22/presentation/jabiyev,issue_last_page
usenix,2022,conf/uss/uss2022,,Your Microphone Array Retains Your Identity: A Robust Voice Liveness Detection System for Smart Speakers.,Yan Meng; Jiachun Li; Matthew Pillari; Arjun Deopujari; Liam Brennan; Hafsah Shamsie; Haojin Zhu; Yuan Tian,1077-1094,18,https://www.usenix.org/conference/usenixsecurity22/presentation/meng,issue_first_page
usenix,2022,conf/uss/uss2022,,Lumos: Identifying and Localizing Diverse Hidden IoT Devices in an Unfamiliar Environment.,Rahul Anand Sharma; Elahe Soltanaghaei; Anthony Rowe; Vyas Sekar,1095-1112,18,https://www.usenix.org/conference/usenixsecurity22/presentation/sharma-rahul,
usenix,2022,conf/uss/uss2022,,SkillDetective: Automated Policy-Violation Detection of Voice Assistant Applications in the Wild.,Jeffrey Young; Song Liao; Long Cheng; Hongxin Hu; Huixing Deng,1113-1130,18,https://www.usenix.org/conference/usenixsecurity22/presentation/young,
usenix,2022,conf/uss/uss2022,,"""OK, Siri"" or ""Hey, Google"": Evaluating Voiceprint Distinctiveness via Content-based PROLE Score.",Ruiwen He; Xiaoyu Ji; Xinfeng Li; Yushi Cheng; Wenyuan Xu,1131-1148,18,https://www.usenix.org/conference/usenixsecurity22/presentation/he-ruiwen,
usenix,2022,conf/uss/uss2022,,Helping hands: Measuring the impact of a large threat intelligence sharing community.,Xander Bouwman; Victor Le Pochat; Pawel Foremski; Tom van Goethem; Carlos Hernandez Gañán; Giovane C. M. Moura; Samaneh Tajalizadehkhoob; Wouter Joosen; Michel van Eeten,1149-1165,17,https://www.usenix.org/conference/usenixsecurity22/presentation/bouwman,issue_last_page
usenix,2022,conf/uss/uss2022,,"A Large-scale Temporal Measurement of Android Malicious Apps: Persistence, Migration, and Lessons Learned.",Yun Shen; Pierre-Antoine Vervier; Gianluca Stringhini,1167-1184,18,https://www.usenix.org/conference/usenixsecurity22/presentation/shen-yun,issue_first_page
usenix,2022,conf/uss/uss2022,,A Large-scale and Longitudinal Measurement Study of DKIM Deployment.,Chuhan Wang; Kaiwen Shen; Minglei Guo; Yuxuan Zhao; Mingming Zhang; Jianjun Chen; Baojun Liu; Xiaofeng Zheng; Haixin Duan; Yanzhong Lin; Qingfeng Pan,1185-1201,17,https://www.usenix.org/conference/usenixsecurity22/presentation/wang-chuhan,issue_last_page
usenix,2022,conf/uss/uss2022,,A Large-scale Investigation into Geodifferences in Mobile Apps.,Renuka Kumar; Apurva Virkud; Ram Sundara Raman; Atul Prakash; Roya Ensafi,1203-1220,18,https://www.usenix.org/conference/usenixsecurity22/presentation/kumar,issue_first_page
usenix,2022,conf/uss/uss2022,,Morphuzz: Bending (Input) Space to Fuzz Virtual Devices.,Alexander Bulekov; Bandan Das; Stefan Hajnoczi; Manuel Egele,1221-1238,18,https://www.usenix.org/conference/usenixsecurity22/presentation/bulekov,
usenix,2022,conf/uss/uss2022,,Fuzzware: Using Precise MMIO Modeling for Effective Firmware Fuzzing.,Tobias Scharnowski; Nils Bars; Moritz Schloegel; Eric Gustafson; Marius Muench; Giovanni Vigna; Christopher Kruegel; Thorsten Holz; Ali Abbasi,1239-1256,18,https://www.usenix.org/conference/usenixsecurity22/presentation/scharnowski,
usenix,2022,conf/uss/uss2022,,MundoFuzz: Hypervisor Fuzzing with Statistical Coverage Testing and Grammar Inference.,Cheolwoo Myung; Gwangmu Lee; Byoungyoung Lee,1257-1274,18,https://www.usenix.org/conference/usenixsecurity22/presentation/myung,
usenix,2022,conf/uss/uss2022,,Drifuzz: Harvesting Bugs in Device Drivers from Golden Seeds.,Zekun Shen; Ritik Roongta; Brendan Dolan-Gavitt,1275-1290,16,https://www.usenix.org/conference/usenixsecurity22/presentation/shen-zekun,
usenix,2022,conf/uss/uss2022,,LTrack: Stealthy Tracking of Mobile Phones in LTE.,Martin Kotuliak; Simon Erni; Patrick Leu; Marc Röschlin; Srdjan Capkun,1291-1306,16,https://www.usenix.org/conference/usenixsecurity22/presentation/kotuliak,
usenix,2022,conf/uss/uss2022,,Watching the Watchers: Practical Video Identification Attack in LTE Networks.,Sangwook Bae; Mincheol Son; Dongkwan Kim; CheolJun Park; Jiho Lee; Sooel Son; Yongdae Kim,1307-1324,18,https://www.usenix.org/conference/usenixsecurity22/presentation/bae,
usenix,2022,conf/uss/uss2022,,DoLTEst: In-depth Downlink Negative Testing Framework for LTE Devices.,CheolJun Park; Sangwook Bae; Beomseok Oh; Jiho Lee; Eunkyu Lee; Insu Yun; Yongdae Kim,1325-1342,18,https://www.usenix.org/conference/usenixsecurity22/presentation/park-cheoljun,
usenix,2022,conf/uss/uss2022,,Ghost Peak: Practical Distance Reduction Attacks Against HRP UWB Ranging.,Patrick Leu; Giovanni Camurati; Alexander Heinrich; Marc Roeschlin; Claudio Anliker; Matthias Hollick; Srdjan Capkun; Jiska Classen,1343-1359,17,https://www.usenix.org/conference/usenixsecurity22/presentation/leu,issue_last_page
usenix,2022,conf/uss/uss2022,,SIMC: ML Inference Secure Against Malicious Clients at Semi-Honest Cost.,Nishanth Chandran; Divya Gupta; Sai Lakshmi Bhavana Obbattu; Akash Shah,1361-1378,18,https://www.usenix.org/conference/usenixsecurity22/presentation/chandran,issue_first_page
usenix,2022,conf/uss/uss2022,,Efficient Differentially Private Secure Aggregation for Federated Learning via Hardness of Learning with Errors.,Timothy Stevens; Christian Skalka; Christelle Vincent; John H. Ring; Samuel Clark; Joseph P. Near,1379-1395,17,https://www.usenix.org/conference/usenixsecurity22/presentation/stevens,issue_last_page
usenix,2022,conf/uss/uss2022,,Label Inference Attacks Against Vertical Federated Learning.,Chong Fu; Xuhong Zhang; Shouling Ji; Jinyin Chen; Jingzheng Wu; Shanqing Guo; Jun Zhou; Alex X. Liu; Ting Wang,1397-1414,18,https://www.usenix.org/conference/usenixsecurity22/presentation/fu-chong,issue_first_page
usenix,2022,conf/uss/uss2022,,FLAME: Taming Backdoors in Federated Learning.,Thien Duc Nguyen; Phillip Rieger; Huili Chen; Hossein Yalame; Helen Möllering; Hossein Fereidooni; Samuel Marchal; Markus Miettinen; Azalia Mirhoseini; Shaza Zeitouni; Farinaz Koushanfar; Ahmad-Reza Sadeghi; Thomas Schneider,1415-1432,18,https://www.usenix.org/conference/usenixsecurity22/presentation/nguyen,
usenix,2022,conf/uss/uss2022,,Mitigating Membership Inference Attacks by Self-Distillation Through a Novel Ensemble Architecture.,Xinyu Tang; Saeed Mahloujifar; Liwei Song; Virat Shejwalkar; Milad Nasr; Amir Houmansadr; Prateek Mittal,1433-1450,18,https://www.usenix.org/conference/usenixsecurity22/presentation/tang,
usenix,2022,conf/uss/uss2022,,Synthetic Data - Anonymisation Groundhog Day.,Theresa Stadler; Bristena Oprisanu; Carmela Troncoso,1451-1468,18,https://www.usenix.org/conference/usenixsecurity22/presentation/stadler,
usenix,2022,conf/uss/uss2022,,Attacks on Deidentification's Defenses.,Aloni Cohen,1469-1486,18,https://www.usenix.org/conference/usenixsecurity22/presentation/cohen,
usenix,2022,conf/uss/uss2022,,Birds of a Feather Flock Together: How Set Bias Helps to Deanonymize You via Revealed Intersection Sizes.,Xiaojie Guo; Ye Han; Zheli Liu; Ding Wang; Yan Jia; Jin Li,1487-1504,18,https://www.usenix.org/conference/usenixsecurity22/presentation/guo,
usenix,2022,conf/uss/uss2022,,Targeted Deanonymization via the Cache Side Channel: Attacks and Defenses.,Mojtaba Zaheri; Yossi Oren; Reza Curtmola,1505-1523,19,https://www.usenix.org/conference/usenixsecurity22/presentation/zaheri,issue_last_page
usenix,2022,conf/uss/uss2022,,FReD: Identifying File Re-Delegation in Android System Services.,Sigmund Albert Gorski III; Seaver Thorn; William Enck; Haining Chen,1525-1542,18,https://www.usenix.org/conference/usenixsecurity22/presentation/gorski,issue_first_page
usenix,2022,conf/uss/uss2022,,GhostTouch: Targeted Attacks on Touchscreens without Physical Touch.,Kai Wang; Richard Mitev; Chen Yan; Xiaoyu Ji; Ahmad-Reza Sadeghi; Wenyuan Xu,1543-1559,17,https://www.usenix.org/conference/usenixsecurity22/presentation/wang-kai,issue_last_page
usenix,2022,conf/uss/uss2022,,SARA: Secure Android Remote Authorization.,Abdullah Imran; Habiba Farrukh; Muhammad Ibrahim; Z. Berkay Celik; Antonio Bianchi,1561-1578,18,https://www.usenix.org/conference/usenixsecurity22/presentation/imran,issue_first_page
usenix,2022,conf/uss/uss2022,,FOAP: Fine-Grained Open-World Android App Fingerprinting.,Jianfeng Li; Hao Zhou; Shuohan Wu; Xiapu Luo; Ting Wang; Xian Zhan; Xiaobo Ma,1579-1596,18,https://www.usenix.org/conference/usenixsecurity22/presentation/li-jianfeng,
usenix,2022,conf/uss/uss2022,,Identity Confusion in WebView-based Mobile App-in-app Ecosystems.,Lei Zhang; Zhibo Zhang; Ancong Liu; Yinzhi Cao; Xiaohan Zhang; Yanjun Chen; Yuan Zhang; Guangliang Yang; Min Yang,1597-1613,17,https://www.usenix.org/conference/usenixsecurity22/presentation/zhang-lei,issue_last_page
usenix,2022,conf/uss/uss2022,,Automated Detection of Automated Traffic.,Cormac Herley,1615-1632,18,https://www.usenix.org/conference/usenixsecurity22/presentation/herley,issue_first_page
usenix,2022,conf/uss/uss2022,,Inferring Phishing Intention via Webpage Appearance and Dynamics: A Deep Vision Based Approach.,Ruofan Liu; Yun Lin; Xianglin Yang; Siang Hwee Ng; Dinil Mon Divakaran; Jin Song Dong,1633-1650,18,https://www.usenix.org/conference/usenixsecurity22/presentation/liu-ruofan,
usenix,2022,conf/uss/uss2022,,Phish in Sheep's Clothing: Exploring the Authentication Pitfalls of Browser Fingerprinting.,Xu Lin; Panagiotis Ilia; Saumya Solanki; Jason Polakis,1651-1668,18,https://www.usenix.org/conference/usenixsecurity22/presentation/lin-xu,
usenix,2022,conf/uss/uss2022,,DeepPhish: Understanding User Trust Towards Artificially Generated Profiles in Online Social Networks.,Jaron Mink; Licheng Luo; Natã M. Barbosa; Olivia Figueira; Yang Wang; Gang Wang,1669-1686,18,https://www.usenix.org/conference/usenixsecurity22/presentation/mink,
usenix,2022,conf/uss/uss2022,,Hand Me Your PIN! Inferring ATM PINs of Users Typing with a Covered Hand.,Matteo Cardaioli; Stefano Cecconello; Mauro Conti; Simone Milani; Stjepan Picek; Eugen Saraci,1687-1704,18,https://www.usenix.org/conference/usenixsecurity22/presentation/cardaioli,
usenix,2022,conf/uss/uss2022,,Estimating Incidental Collection in Foreign Intelligence Surveillance: Large-Scale Multiparty Private Set Intersection with Union and Sum.,Anunay Kulshrestha; Jonathan R. Mayer,1705-1722,18,https://www.usenix.org/conference/usenixsecurity22/presentation/kulshrestha,
