uuid,title,response
ndss_2020_62,You Are What You Do: Hunting Stealthy Malware via Data Provenance Analysis.,No
ndss_2020_63,OmegaLog: High-Fidelity Attack Investigation via Transparent Multi-layer Log Analysis.,No
ndss_2020_64,Trident: Efficient 4PC Framework for Privacy Preserving Machine Learning.,No
ndss_2020_65,Secure Sublinear Time Differentially Private Median Computation.,No
ndss_2020_66,CloudLeak: Large-Scale Deep Learning Models Stealing Through Adversarial Examples.,Yes
ndss_2020_67,BLAZE: Blazing Fast Privacy-Preserving Machine Learning.,No
ndss_2020_68,Prevalence and Impact of Low-Entropy Packing Schemes in the Malware Ecosystem.,No
ndss_2020_69,When Malware is Packin' Heat; Limits of Machine Learning Classifiers Based on Static Analysis Features.,Yes
ndss_2020_70,"UIScope: Accurate, Instrumentation-free, and Visible Attack Investigation for GUI Applications.",No
ndss_2020_71,OcuLock: Exploring Human Visual System for Authentication in Virtual Reality Head-mounted Display.,No
ndss_2020_72,On the Resilience of Biometric Authentication Systems against Random Inputs.,Yes
ndss_2020_73,Strong Authentication without Temper-Resistant Hardware and Application to Federated Identities.,No
ndss_2020_74,A View from the Cockpit: Exploring Pilot Reactions to Attacks on Avionic Systems.,No
ndss_2020_75,Genotype Extraction and False Relative Attacks: Security Risks to Third-Party Genetic Genealogy Services Beyond Identity Inference.,No
ndss_2020_76,Complex Security Policy? A Longitudinal Analysis of Deployed Content Security Policies.,No
ndss_2020_77,Into the Deep Web: Understanding E-commerce Fraud from Autonomous Chat with Cybercriminals.,No
ndss_2020_78,Compliance Cautions: Investigating Security Issues Associated with U.S. Digital-Security Standards.,No
ndss_2020_79,Let's Revoke: Scalable Global Certificate Revocation.,No
ndss_2020_80,Post-Quantum Authentication in TLS 1.3: A Performance Study.,No
ndss_2020_81,DISCO: Sidestepping RPKI's Deployment Barriers.,No
ndss_2020_82,Proof of Storage-Time: Efficiently Checking Continuous Data Availability.,No
ndss_2020_83,SPEECHMINER: A Framework for Investigating and Measuring Speculative Execution Vulnerabilities.,No
ndss_2020_84,ProtectIOn: Root-of-Trust for IO in Compromised Platforms.,No
ndss_2020_85,ConTExT: A Generic Approach for Mitigating Spectre.,No
ndss_2020_86,Towards Plausible Graph Anonymization.,No
ndss_2020_87,Adversarial Classification Under Differential Privacy.,Yes
ndss_2020_88,Locally Differentially Private Frequency Estimation with Consistency.,No
ndss_2020_89,DESENSITIZATION: Privacy-Aware and Attack-Preserving Crash Report.,No
