uuid,title,response
ndss_2023_68,BEAGLE: Forensics of Deep Learning Backdoor Attack for Better Defense.,Yes
ndss_2023_69,Double and Nothing: Understanding and Detecting Cryptocurrency Giveaway Scams.,No
ndss_2023_70,Preventing SIM Box Fraud Using Device Model Fingerprinting.,No
ndss_2023_71,Access Your Tesla without Your Awareness: Compromising Keyless Entry System of Model 3.,No
ndss_2023_72,MetaWave: Attacking mmWave Sensing with Meta-material-enhanced Tags.,No
ndss_2023_73,Paralyzing Drones via EMI Signal Injection on Sensory Communication Channels.,No
ndss_2023_74,Brokenwire : Wireless Disruption of CCS Electric Vehicle Charging.,No
ndss_2023_75,CHKPLUG: Checking GDPR Compliance of WordPress Plugins via Cross-language Code Property Graph.,No
ndss_2023_76,SynthDB: Synthesizing Database via Program Analysis for Security Testing of Web Applications.,No
ndss_2023_77,Hope of Delivery: Extracting User Locations From Mobile Instant Messengers.,No
ndss_2023_78,"Tactics, Threats & Targets: Modeling Disinformation and its Mitigation.",No
ndss_2023_79,How to Count Bots in Longitudinal Datasets of IP Addresses.,No
ndss_2023_80,"Sometimes, You Aren't What You Do: Mimicry Attacks against Provenance Graph Host Intrusion Detection Systems.",Yes
ndss_2023_81,BinaryInferno: A Semantic-Driven Approach to Field Inference for Binary Message Formats.,No
ndss_2023_82,Detecting Unknown Encrypted Malicious Traffic in Real Time via Flow Interaction Graph Analysis.,No
ndss_2023_83,Efficient Dynamic Proof of Retrievability for Cold Storage.,No
ndss_2023_84,HeteroScore: Evaluating and Mitigating Cloud Security Threats Brought by Heterogeneity.,No
ndss_2023_85,A Robust Counting Sketch for Data Plane Intrusion Detection.,No
ndss_2023_86,REDsec: Running Encrypted Discretized Neural Networks in Seconds.,No
ndss_2023_87,DOITRUST: Dissecting On-chain Compromised Internet Domains via Graph Learning.,No
ndss_2023_88,VICEROY: GDPR-/CCPA-compliant Enforcement of Verifiable Accountless Consumer Requests.,No
ndss_2023_89,Navigating Murky Waters: Automated Browser Feature Testing for Uncovering Tracking Vectors.,No
ndss_2023_90,ChargePrint: A Framework for Internet-Scale Discovery and Security Analysis of EV Charging Management Systems.,No
ndss_2023_91,A Systematic Study of the Consistency of Two-Factor Authentication User Journeys on Top-Ranked Websites.,No
ndss_2023_92,Privacy-Preserving Database Fingerprinting.,No
ndss_2023_93,Folk Models of Misinformation on Social Media.,No
ndss_2023_94,Fine-Grained Trackability in Protocol Executions.,No
