uuid,title,response
ndss_2021_71,HERA: Hotpatching of Embedded Real-time Applications.,No
ndss_2021_72,From Library Portability to Para-rehosting: Natively Executing Microcontroller Software on Commodity Hardware.,No
ndss_2021_73,BaseSpec: Comparative Analysis of Baseband Software and Cellular Specifications for L3 Protocols.,No
ndss_2021_74,POSEIDON: Privacy-Preserving Federated Neural Network Learning.,Yes
ndss_2021_75,FLTrust: Byzantine-robust Federated Learning via Trust Bootstrapping.,Yes
ndss_2021_76,Manipulating the Byzantine: Optimizing Model Poisoning Attacks and Defenses for Federated Learning.,Yes
ndss_2021_77,Data Poisoning Attacks to Deep Learning Based Recommender Systems.,No
ndss_2021_78,C^2SR: Cybercrime Scene Reconstruction for Post-mortem Forensic Analysis.,No
ndss_2021_79,ALchemist: Fusing Application and Audit Logs for Precise Attack Provenance without Instrumentation.,No
ndss_2021_80,WATSON: Abstracting Behaviors from Audit Logs via Aggregation of Contextual Semantics.,No
ndss_2021_81,DOVE: A Data-Oblivious Virtual Environment.,No
ndss_2021_82,CHANCEL: Efficient Multi-client Isolation Under Adversarial Programs.,No
ndss_2021_83,Emilia: Catching Iago in Legacy Code.,No
ndss_2021_84,CV-Inspector: Towards Automating Detection of Adblock Circumvention.,No
ndss_2021_85,FlowLens: Enabling Efficient Flow Classification for ML-based Network Security Applications.,No
ndss_2021_86,PrivacyFlash Pro: Automating Privacy Policy Generation for Mobile Apps.,No
ndss_2021_87,Towards Understanding and Detecting Cyberbullying in Real-world Images.,No
