venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
icml,2020,conf/icml/icml2020,,Efficient Policy Learning from Surrogate-Loss Classification Reductions.,Andrew Bennett; Nathan Kallus,788-798,11,http://proceedings.mlr.press/v119/bennett20a.html,
icml,2020,conf/icml/icml2020,,Training Neural Networks for and by Interpolation.,Leonard Berrada; Andrew Zisserman; M. Pawan Kumar,799-809,11,http://proceedings.mlr.press/v119/berrada20a.html,
icml,2020,conf/icml/icml2020,,Implicit differentiation of Lasso-type models for hyperparameter optimization.,Quentin Bertrand; Quentin Klopfenstein; Mathieu Blondel; Samuel Vaiter; Alexandre Gramfort; Joseph Salmon,810-821,12,http://proceedings.mlr.press/v119/bertrand20a.html,
icml,2020,conf/icml/icml2020,,Online Learning with Imperfect Hints.,Aditya Bhaskara; Ashok Cutkosky; Ravi Kumar; Manish Purohit,822-831,10,http://proceedings.mlr.press/v119/bhaskara20a.html,
icml,2020,conf/icml/icml2020,,When are Non-Parametric Methods Robust?,Robi Bhattacharjee; Kamalika Chaudhuri,832-841,10,http://proceedings.mlr.press/v119/bhattacharjee20a.html,
icml,2020,conf/icml/icml2020,,Learning and Sampling of Atomic Interventions from Observations.,Arnab Bhattacharyya; Sutanu Gayen; Saravanan Kandasamy; Ashwin Maran; N. Variyam Vinodchandran,842-853,12,http://proceedings.mlr.press/v119/bhattacharyya20a.html,
icml,2020,conf/icml/icml2020,,Near-optimal sample complexity bounds for learning Latent k-polytopes and applications to Ad-Mixtures.,Chiranjib Bhattacharyya; Ravindran Kannan,854-863,10,http://proceedings.mlr.press/v119/bhattacharyya20b.html,
icml,2020,conf/icml/icml2020,,Low-Rank Bottleneck in Multi-head Attention Models.,Srinadh Bhojanapalli; Chulhee Yun; Ankit Singh Rawat; Sashank J. Reddi; Sanjiv Kumar,864-873,10,http://proceedings.mlr.press/v119/bhojanapalli20a.html,
icml,2020,conf/icml/icml2020,,Spectral Clustering with Graph Neural Networks for Graph Pooling.,Filippo Maria Bianchi; Daniele Grattarola; Cesare Alippi,874-883,10,http://proceedings.mlr.press/v119/bianchi20a.html,
icml,2020,conf/icml/icml2020,,Time Series Deconfounder: Estimating Treatment Effects over Time in the Presence of Hidden Confounders.,Ioana Bica; Ahmed M. Alaa; Mihaela van der Schaar,884-895,12,http://proceedings.mlr.press/v119/bica20a.html,
icml,2020,conf/icml/icml2020,,Adversarial Robustness for Code.,Pavol Bielik; Martin T. Vechev,896-907,12,http://proceedings.mlr.press/v119/bielik20a.html,
icml,2020,conf/icml/icml2020,,The Boomerang Sampler.,Joris Bierkens; Sebastiano Grazzi; Kengo Kamatani; Gareth Roberts,908-918,11,http://proceedings.mlr.press/v119/bierkens20a.html,
icml,2020,conf/icml/icml2020,,Tight Bounds on Minimax Regret under Logarithmic Loss via Self-Concordance.,Blair L. Bilodeau; Dylan J. Foster; Daniel M. Roy,919-929,11,http://proceedings.mlr.press/v119/bilodeau20a.html,
icml,2020,conf/icml/icml2020,,My Fair Bandit: Distributed Learning of Max-Min Fairness with Multi-player Bandits.,Ilai Bistritz; Tavor Z. Baharav; Amir Leshem; Nicholas Bambos,930-940,11,http://proceedings.mlr.press/v119/bistritz20a.html,
icml,2020,conf/icml/icml2020,,Provable guarantees for decision tree induction: the agnostic setting.,Guy Blanc; Jane Lange; Li-Yang Tan,941-949,9,http://proceedings.mlr.press/v119/blanc20a.html,
icml,2020,conf/icml/icml2020,,Fast Differentiable Sorting and Ranking.,Mathieu Blondel; Olivier Teboul; Quentin Berthet; Josip Djolonga,950-959,10,http://proceedings.mlr.press/v119/blondel20a.html,
icml,2020,conf/icml/icml2020,,Beyond Signal Propagation: Is Feature Diversity Necessary in Deep Neural Network Initialization?,Yaniv Blumenfeld; Dar Gilboa; Daniel Soudry,960-969,10,http://proceedings.mlr.press/v119/blumenfeld20a.html,
icml,2020,conf/icml/icml2020,,Modulating Surrogates for Bayesian Optimization.,Erik Bodin; Markus Kaiser; Ieva Kazlauskaite; Zhenwen Dai; Neill W. Campbell; Carl Henrik Ek,970-979,10,http://proceedings.mlr.press/v119/bodin20a.html,
icml,2020,conf/icml/icml2020,,Deep Coordination Graphs.,Wendelin Boehmer; Vitaly Kurin; Shimon Whiteson,980-991,12,http://proceedings.mlr.press/v119/boehmer20a.html,
icml,2020,conf/icml/icml2020,,Lorentz Group Equivariant Neural Network for Particle Physics.,Alexander Bogatskiy; Brandon M. Anderson; Jan T. Offermann; Marwah Roussi; David W. Miller; Risi Kondor,992-1002,11,http://proceedings.mlr.press/v119/bogatskiy20a.html,
icml,2020,conf/icml/icml2020,,"Efficient Robustness Certificates for Discrete Data: Sparsity-Aware Randomized Smoothing for Graphs, Images and More.",Aleksandar Bojchevski; Johannes Klicpera; Stephan Günnemann,1003-1013,11,http://proceedings.mlr.press/v119/bojchevski20a.html,
icml,2020,conf/icml/icml2020,,Proper Network Interpretability Helps Adversarial Robustness in Classification.,Akhilan Boopathy; Sijia Liu; Gaoyuan Zhang; Cynthia Liu; Pin-Yu Chen; Shiyu Chang; Luca Daniel,1014-1023,10,http://proceedings.mlr.press/v119/boopathy20a.html,
icml,2020,conf/icml/icml2020,,Spectrum Dependent Learning Curves in Kernel Regression and Wide Neural Networks.,Blake Bordelon; Abdulkadir Canatar; Cengiz Pehlevan,1024-1034,11,http://proceedings.mlr.press/v119/bordelon20a.html,
icml,2020,conf/icml/icml2020,,"Small Data, Big Decisions: Model Selection in the Small-Data Regime.",Jörg Bornschein; Francesco Visin; Simon Osindero,1035-1044,10,http://proceedings.mlr.press/v119/bornschein20a.html,
icml,2020,conf/icml/icml2020,,Latent Variable Modelling with Hyperbolic Normalizing Flows.,Avishek Joey Bose; Ariella Smofsky; Renjie Liao; Prakash Panangaden; William L. Hamilton,1045-1055,11,http://proceedings.mlr.press/v119/bose20a.html,
icml,2020,conf/icml/icml2020,,Tightening Exploration in Upper Confidence Reinforcement Learning.,Hippolyte Bourel; Odalric Maillard; Mohammad Sadegh Talebi,1056-1066,11,http://proceedings.mlr.press/v119/bourel20a.html,
icml,2020,conf/icml/icml2020,,Preference Modeling with Context-Dependent Salient Features.,Amanda Bower; Laura Balzano,1067-1077,11,http://proceedings.mlr.press/v119/bower20a.html,
icml,2020,conf/icml/icml2020,,Adversarial Filters of Dataset Biases.,Ronan Le Bras; Swabha Swayamdipta; Chandra Bhagavatula; Rowan Zellers; Matthew E. Peters; Ashish Sabharwal; Yejin Choi,1078-1088,11,http://proceedings.mlr.press/v119/bras20a.html,
icml,2020,conf/icml/icml2020,,"Calibration, Entropy Rates, and Memory in Language Models.",Mark Braverman; Xinyi Chen; Sham M. Kakade; Karthik Narasimhan; Cyril Zhang; Yi Zhang,1089-1099,11,http://proceedings.mlr.press/v119/braverman20a.html,
icml,2020,conf/icml/icml2020,,"Schatten Norms in Matrix Streams: Hello Sparsity, Goodbye Dimension.",Vladimir Braverman; Robert Krauthgamer; Aditya Krishnan; Roi Sinoff,1100-1110,11,http://proceedings.mlr.press/v119/braverman20b.html,
icml,2020,conf/icml/icml2020,,All in the Exponential Family: Bregman Duality in Thermodynamic Variational Inference.,Rob Brekelmans; Vaden Masrani; Frank Wood; Greg Ver Steeg; Aram Galstyan,1111-1122,12,http://proceedings.mlr.press/v119/brekelmans20a.html,
icml,2020,conf/icml/icml2020,,Estimating the Number and Effect Sizes of Non-null Hypotheses.,Jennifer Brennan; Ramya Korlakai Vinayak; Kevin Jamieson,1123-1133,11,http://proceedings.mlr.press/v119/brennan20a.html,
icml,2020,conf/icml/icml2020,,The FAST Algorithm for Submodular Maximization.,Adam Breuer; Eric Balkanski; Yaron Singer,1134-1143,10,http://proceedings.mlr.press/v119/breuer20a.html,
icml,2020,conf/icml/icml2020,,GNN-FiLM: Graph Neural Networks with Feature-wise Linear Modulation.,Marc Brockschmidt,1144-1152,9,http://proceedings.mlr.press/v119/brockschmidt20a.html,
icml,2020,conf/icml/icml2020,,TaskNorm: Rethinking Batch Normalization for Meta-Learning.,John Bronskill; Jonathan Gordon; James Requeima; Sebastian Nowozin; Richard E. Turner,1153-1164,12,http://proceedings.mlr.press/v119/bronskill20a.html,
icml,2020,conf/icml/icml2020,,Safe Imitation Learning via Fast Bayesian Reward Inference from Preferences.,Daniel S. Brown; Russell Coleman; Ravi Srinivasan; Scott Niekum,1165-1177,13,http://proceedings.mlr.press/v119/brown20a.html,
icml,2020,conf/icml/icml2020,,A Pairwise Fair and Community-preserving Approach to k-Center Clustering.,Brian Brubach; Darshan Chakrabarti; John P. Dickerson; Samir Khuller; Aravind Srinivasan; Leonidas Tsepenekas,1178-1189,12,http://proceedings.mlr.press/v119/brubach20a.html,
icml,2020,conf/icml/icml2020,,Scalable Exact Inference in Multi-Output Gaussian Processes.,Wessel P. Bruinsma; Eric Perim; William Tebbutt; J. Scott Hosking; Arno Solin; Richard E. Turner,1190-1201,12,http://proceedings.mlr.press/v119/bruinsma20a.html,
icml,2020,conf/icml/icml2020,,Online Pricing with Offline Data: Phase Transition and Inverse Square Law.,Jinzhi Bu; David Simchi-Levi; Yunzong Xu,1202-1210,9,http://proceedings.mlr.press/v119/bu20a.html,
icml,2020,conf/icml/icml2020,,Empirical Study of the Benefits of Overparameterization in Learning Latent Variable Models.,Rares-Darius Buhai; Yoni Halpern; Yoon Kim; Andrej Risteski; David A. Sontag,1211-1219,9,http://proceedings.mlr.press/v119/buhai20a.html,
icml,2020,conf/icml/icml2020,,DeBayes: a Bayesian Method for Debiasing Network Embeddings.,Maarten Buyl; Tijl De Bie,1220-1229,10,http://proceedings.mlr.press/v119/buyl20a.html,
icml,2020,conf/icml/icml2020,,Structured Prediction with Partial Labelling through the Infimum Loss.,Vivien Cabannes; Alessandro Rudi; Francis R. Bach,1230-1239,10,http://proceedings.mlr.press/v119/cabannnes20a.html,
icml,2020,conf/icml/icml2020,,Online Learned Continual Compression with Adaptive Quantization Modules.,Lucas Caccia; Eugene Belilovsky; Massimo Caccia; Joelle Pineau,1240-1250,11,http://proceedings.mlr.press/v119/caccia20a.html,
icml,2020,conf/icml/icml2020,,Boosted Histogram Transform for Regression.,Yuchao Cai; Hanyuan Hang; Hanfang Yang; Zhouchen Lin,1251-1261,11,http://proceedings.mlr.press/v119/cai20a.html,
icml,2020,conf/icml/icml2020,,On Validation and Planning of An Optimal Decision Rule with Application in Healthcare Studies.,Hengrui Cai; Wenbin Lu; Rui Song,1262-1270,9,http://proceedings.mlr.press/v119/cai20b.html,
icml,2020,conf/icml/icml2020,,"Uncertainty quantification for nonconvex tensor completion: Confidence intervals, heteroscedasticity and optimality.",Changxiao Cai; H. Vincent Poor; Yuxin Chen,1271-1282,12,http://proceedings.mlr.press/v119/cai20c.html,
icml,2020,conf/icml/icml2020,,Provably Efficient Exploration in Policy Optimization.,Qi Cai; Zhuoran Yang; Chi Jin; Zhaoran Wang,1283-1294,12,http://proceedings.mlr.press/v119/cai20d.html,
icml,2020,conf/icml/icml2020,,Near-linear time Gaussian process optimization with adaptive batching and resparsification.,Daniele Calandriello; Luigi Carratino; Alessandro Lazaric; Michal Valko; Lorenzo Rosasco,1295-1305,11,http://proceedings.mlr.press/v119/calandriello20a.html,
