venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
icml,2023,conf/icml/icml2023,,Using Large Language Models to Simulate Multiple Humans and Replicate Human Subject Studies.,Gati V. Aher; Rosa I. Arriaga; Adam Tauman Kalai,337-371,35,https://proceedings.mlr.press/v202/aher23a.html,
icml,2023,conf/icml/icml2023,,Interventional Causal Representation Learning.,Kartik Ahuja; Divyat Mahajan; Yixin Wang; Yoshua Bengio,372-407,36,https://proceedings.mlr.press/v202/ahuja23a.html,
icml,2023,conf/icml/icml2023,,Sequential Underspecified Instrument Selection for Cause-Effect Estimation.,Elisabeth Ailer; Jason S. Hartford; Niki Kilbertus,408-420,13,https://proceedings.mlr.press/v202/ailer23a.html,
icml,2023,conf/icml/icml2023,,Atari-5: Distilling the Arcade Learning Environment down to Five Games.,Matthew Aitchison; Penny Sweetser; Marcus Hutter,421-438,18,https://proceedings.mlr.press/v202/aitchison23a.html,
icml,2023,conf/icml/icml2023,,Towards credible visual model interpretation with path attribution.,Naveed Akhtar; Mohammad A. A. K. Jalwana,439-457,19,https://proceedings.mlr.press/v202/akhtar23a.html,
icml,2023,conf/icml/icml2023,,Convergence of First-Order Methods for Constrained Nonconvex Optimization with Dependent Data.,Ahmet Alacaoglu; Hanbaek Lyu,458-489,32,https://proceedings.mlr.press/v202/alacaoglu23a.html,
icml,2023,conf/icml/icml2023,,Recasting Self-Attention with Holographic Reduced Representations.,Mohammad Mahmudul Alam; Edward Raff; Stella Biderman; Tim Oates; James Holt,490-507,18,https://proceedings.mlr.press/v202/alam23a.html,
icml,2023,conf/icml/icml2023,,The Saddle-Point Method in Differential Privacy.,Wael Alghamdi; Juan Felipe Gómez; Shahab Asoodeh; Flávio P. Calmon; Oliver Kosut; Lalitha Sankar,508-528,21,https://proceedings.mlr.press/v202/alghamdi23a.html,
icml,2023,conf/icml/icml2023,,Nonlinear Advantage: Trained Networks Might Not Be As Complex as You Think.,Christian H. X. Ali Mehmeti-Göpel; Jan Disselhoff,529-546,18,https://proceedings.mlr.press/v202/ali-mehmeti-gopel23a.html,
icml,2023,conf/icml/icml2023,,A Simple Zero-shot Prompt Weighting Technique to Improve Prompt Ensembling in Text-Image Models.,James Urquhart Allingham; Jie Ren; Michael W. Dusenberry; Xiuye Gu; Yin Cui; Dustin Tran; Jeremiah Zhe Liu; Balaji Lakshminarayanan,547-568,22,https://proceedings.mlr.press/v202/allingham23a.html,
icml,2023,conf/icml/icml2023,,On the Privacy-Robustness-Utility Trilemma in Distributed Learning.,Youssef Allouah; Rachid Guerraoui; Nirupam Gupta; Rafael Pinot; John Stephan,569-626,58,https://proceedings.mlr.press/v202/allouah23a.html,
icml,2023,conf/icml/icml2023,,Differentially Private Distributed Bayesian Linear Regression with MCMC.,Baris Alparslan; Sinan Yildirim; S. Ilker Birbil,627-641,15,https://proceedings.mlr.press/v202/alparslan23a.html,
icml,2023,conf/icml/icml2023,,Robust and Scalable Bayesian Online Changepoint Detection.,Matías Altamirano; François-Xavier Briol; Jeremias Knoblauch,642-663,22,https://proceedings.mlr.press/v202/altamirano23a.html,
icml,2023,conf/icml/icml2023,,Neural Wasserstein Gradient Flows for Discrepancies with Riesz Kernels.,Fabian Altekrüger; Johannes Hertrich; Gabriele Steidl,664-690,27,https://proceedings.mlr.press/v202/altekruger23a.html,
icml,2023,conf/icml/icml2023,,Distributed Contextual Linear Bandits with Minimax Optimal Communication Cost.,Sanae Amani; Tor Lattimore; András György; Lin Yang,691-717,27,https://proceedings.mlr.press/v202/amani23a.html,
icml,2023,conf/icml/icml2023,,A Kernelized Stein Discrepancy for Biological Sequences.,Alan Nawzad Amin; Eli N. Weinstein; Debora Susan Marks,718-767,50,https://proceedings.mlr.press/v202/amin23a.html,
icml,2023,conf/icml/icml2023,,The Optimal Approximation Factors in Misspecified Off-Policy Value Function Estimation.,Philip Amortila; Nan Jiang; Csaba Szepesvári,768-790,23,https://proceedings.mlr.press/v202/amortila23a.html,
icml,2023,conf/icml/icml2023,,Meta Optimal Transport.,Brandon Amos; Giulia Luise; Samuel Cohen; Ievgen Redko,791-813,23,https://proceedings.mlr.press/v202/amos23a.html,
icml,2023,conf/icml/icml2023,,Near-Optimal Φ-Regret Learning in Extensive-Form Games.,Ioannis Anagnostides; Gabriele Farina; Tuomas Sandholm,814-839,26,https://proceedings.mlr.press/v202/anagnostides23a.html,
icml,2023,conf/icml/icml2023,,A Modern Look at the Relationship between Sharpness and Generalization.,Maksym Andriushchenko; Francesco Croce; Maximilian Müller; Matthias Hein; Nicolas Flammarion,840-902,63,https://proceedings.mlr.press/v202/andriushchenko23a.html,
icml,2023,conf/icml/icml2023,,SGD with Large Step Sizes Learns Sparse Features.,Maksym Andriushchenko; Aditya Vardhan Varre; Loucas Pillaud-Vivien; Nicolas Flammarion,903-925,23,https://proceedings.mlr.press/v202/andriushchenko23b.html,
icml,2023,conf/icml/icml2023,,Neural Continuous-Discrete State Space Models for Irregularly-Sampled Time Series.,Abdul Fatir Ansari; Alvin Heng; Andre Lim; Harold Soh,926-951,26,https://proceedings.mlr.press/v202/ansari23a.html,
icml,2023,conf/icml/icml2023,,Paging with Succinct Predictions.,Antonios Antoniadis; Joan Boyar; Marek Eliás; Lene Monrad Favrholdt; Ruben Hoeksma; Kim S. Larsen; Adam Polak; Bertrand Simon,952-968,17,https://proceedings.mlr.press/v202/antoniadis23a.html,
icml,2023,conf/icml/icml2023,,Mixing Predictions for Online Metric Algorithms.,Antonios Antoniadis; Christian Coester; Marek Eliás; Adam Polak; Bertrand Simon,969-983,15,https://proceedings.mlr.press/v202/antoniadis23b.html,
icml,2023,conf/icml/icml2023,,Exponential Smoothing for Off-Policy Learning.,Imad Aouali; Victor-Emmanuel Brunel; David Rohde; Anna Korba,984-1017,34,https://proceedings.mlr.press/v202/aouali23a.html,
icml,2023,conf/icml/icml2023,,Polynomial Time and Private Learning of Unbounded Gaussian Mixture Models.,Jamil Arbas; Hassan Ashtiani; Christopher Liaw,1018-1040,23,https://proceedings.mlr.press/v202/arbas23a.html,
icml,2023,conf/icml/icml2023,,Principled Acceleration of Iterative Numerical Methods Using Machine Learning.,Sohei Arisaka; Qianxiao Li,1041-1059,19,https://proceedings.mlr.press/v202/arisaka23a.html,
icml,2023,conf/icml/icml2023,,Faster Rates of Convergence to Stationary Points in Differentially Private Optimization.,Raman Arora; Raef Bassily; Tomás González; Cristóbal Guzmán; Michael Menart; Enayat Ullah,1060-1092,33,https://proceedings.mlr.press/v202/arora23a.html,
icml,2023,conf/icml/icml2023,,Prototype-Sample Relation Distillation: Towards Replay-Free Continual Learning.,Nader Asadi; MohammadReza Davari; Sudhir Mudur; Rahaf Aljundi; Eugene Belilovsky,1093-1106,14,https://proceedings.mlr.press/v202/asadi23a.html,
icml,2023,conf/icml/icml2023,,Near-Optimal Algorithms for Private Online Optimization in the Realizable Regime.,Hilal Asi; Vitaly Feldman; Tomer Koren; Kunal Talwar,1107-1120,14,https://proceedings.mlr.press/v202/asi23a.html,
icml,2023,conf/icml/icml2023,,From Robustness to Privacy and Back.,Hilal Asi; Jonathan R. Ullman; Lydia Zakynthinou,1121-1146,26,https://proceedings.mlr.press/v202/asi23b.html,
icml,2023,conf/icml/icml2023,,"SGD with AdaGrad Stepsizes: Full Adaptivity with High Probability to Unknown Parameters, Unbounded Gradients and Affine Variance.",Amit Attia; Tomer Koren,1147-1171,25,https://proceedings.mlr.press/v202/attia23a.html,
icml,2023,conf/icml/icml2023,,Adversarially Robust PAC Learnability of Real-Valued Functions.,Idan Attias; Steve Hanneke,1172-1199,28,https://proceedings.mlr.press/v202/attias23a.html,
icml,2023,conf/icml/icml2023,,Infusing Lattice Symmetry Priors in Attention Mechanisms for Sample-Efficient Abstract Geometric Reasoning.,Mattia Atzeni; Mrinmaya Sachan; Andreas Loukas,1200-1217,18,https://proceedings.mlr.press/v202/atzeni23a.html,
icml,2023,conf/icml/icml2023,,Learning to Initiate and Reason in Event-Driven Cascading Processes.,Yuval Atzmon; Eli A. Meirom; Shie Mannor; Gal Chechik,1218-1243,26,https://proceedings.mlr.press/v202/atzmon23a.html,
icml,2023,conf/icml/icml2023,,On the convergence of the MLE as an estimator of the learning rate in the Exp3 algorithm.,Julien Aubert; Luc Lehéricy; Patricia Reynaud-Bouret,1244-1275,32,https://proceedings.mlr.press/v202/aubert23a.html,
icml,2023,conf/icml/icml2023,,Dirichlet Diffusion Score Model for Biological Sequence Generation.,Pavel Avdeyev; Chenlai Shi; Yuhao Tan; Kseniia Dudnyk; Jian Zhou,1276-1301,26,https://proceedings.mlr.press/v202/avdeyev23a.html,
icml,2023,conf/icml/icml2023,,Gradient Descent Converges Linearly for Logistic Regression on Separable Data.,Kyriakos Axiotis; Maxim Sviridenko,1302-1319,18,https://proceedings.mlr.press/v202/axiotis23a.html,
icml,2023,conf/icml/icml2023,,Naive imputation implicitly regularizes high-dimensional linear models.,Alexis Ayme; Claire Boyer; Aymeric Dieuleveut; Erwan Scornet,1320-1340,21,https://proceedings.mlr.press/v202/ayme23a.html,
icml,2023,conf/icml/icml2023,,Half-Hop: A graph upsampling approach for slowing down message passing.,Mehdi Azabou; Venkataramana Ganesh; Shantanu Thakoor; Chi-Heng Lin; Lakshmi Sathidevi; Ran Liu; Michal Valko; Petar Velickovic; Eva L. Dyer,1341-1360,20,https://proceedings.mlr.press/v202/azabou23a.html,
icml,2023,conf/icml/icml2023,,CLUTR: Curriculum Learning via Unsupervised Task Representation Learning.,Abdus Salam Azad; Izzeddin Gur; Jasper Emhoff; Nathaniel Alexis; Aleksandra Faust; Pieter Abbeel; Ion Stoica,1361-1395,35,https://proceedings.mlr.press/v202/azad23a.html,
icml,2023,conf/icml/icml2023,,Personalized Subgraph Federated Learning.,Jinheon Baek; Wonyong Jeong; Jiongdao Jin; Jaehong Yoon; Sung Ju Hwang,1396-1415,20,https://proceedings.mlr.press/v202/baek23a.html,
icml,2023,conf/icml/icml2023,,"Efficient Self-supervised Learning with Contextualized Target Representations for Vision, Speech and Language.",Alexei Baevski; Arun Babu; Wei-Ning Hsu; Michael Auli,1416-1429,14,https://proceedings.mlr.press/v202/baevski23a.html,
icml,2023,conf/icml/icml2023,,Efficient preconditioned stochastic gradient descent for estimation in latent variable models.,Charlotte Baey; Maud Delattre; Estelle Kuhn; Jean-Benoist Leger; Sarah Lemler,1430-1453,24,https://proceedings.mlr.press/v202/baey23a.html,
icml,2023,conf/icml/icml2023,,Feed Two Birds with One Scone: Exploiting Wild Data for Both Out-of-Distribution Generalization and Detection.,Haoyue Bai; Gregory Canal; Xuefeng Du; Jeongyeol Kwon; Robert D. Nowak; Yixuan Li,1454-1471,18,https://proceedings.mlr.press/v202/bai23a.html,
icml,2023,conf/icml/icml2023,,Answering Complex Logical Queries on Knowledge Graphs via Query Computation Tree Optimization.,Yushi Bai; Xin Lv; Juanzi Li; Lei Hou,1472-1491,20,https://proceedings.mlr.press/v202/bai23b.html,
icml,2023,conf/icml/icml2023,,Linear optimal partial transport embedding.,Yikun Bai; Ivan Vladimir Medri; Rocio Diaz Martin; Rana Muhammad Shahroz Khan; Soheil Kolouri,1492-1520,29,https://proceedings.mlr.press/v202/bai23c.html,
icml,2023,conf/icml/icml2023,,Implicit Graph Neural Networks: A Monotone Operator Viewpoint.,Justin M. Baker; Qingsong Wang; Cory D. Hauck; Bao Wang,1521-1548,28,https://proceedings.mlr.press/v202/baker23a.html,
icml,2023,conf/icml/icml2023,,Tensor Decompositions Meet Control Theory: Learning General Mixtures of Linear Dynamical Systems.,Ainesh Bakshi; Allen Liu; Ankur Moitra; Morris Yau,1549-1563,15,https://proceedings.mlr.press/v202/bakshi23a.html,
icml,2023,conf/icml/icml2023,,Block Subsampled Randomized Hadamard Transform for Nyström Approximation on Distributed Architectures.,Oleg Balabanov; Matthias Beaupère; Laura Grigori; Victor Lederer,1564-1576,13,https://proceedings.mlr.press/v202/balabanov23a.html,
icml,2023,conf/icml/icml2023,,Efficient Online Reinforcement Learning with Offline Data.,Philip J. Ball; Laura M. Smith; Ilya Kostrikov; Sergey Levine,1577-1594,18,https://proceedings.mlr.press/v202/ball23a.html,
icml,2023,conf/icml/icml2023,,Mirror Sinkhorn: Fast Online Optimization on Transport Polytopes.,Marin Ballu; Quentin Berthet,1595-1613,19,https://proceedings.mlr.press/v202/ballu23a.html,
icml,2023,conf/icml/icml2023,,On the Functional Similarity of Robust and Non-Robust Neural Representations.,András Balogh; Márk Jelasity,1614-1635,22,https://proceedings.mlr.press/v202/balogh23a.html,
icml,2023,conf/icml/icml2023,,Robust Budget Pacing with a Single Sample.,Santiago R. Balseiro; Rachitesh Kumar; Vahab Mirrokni; Balasubramanian Sivan; Di Wang,1636-1659,24,https://proceedings.mlr.press/v202/balseiro23a.html,
icml,2023,conf/icml/icml2023,,Dynamic Constrained Submodular Optimization with Polylogarithmic Update Time.,Kiarash Banihashem; Leyla Biabani; Samira Goudarzi; MohammadTaghi Hajiaghayi; Peyman Jabbarzade; Morteza Monemizadeh,1660-1691,32,https://proceedings.mlr.press/v202/banihashem23a.html,
icml,2023,conf/icml/icml2023,,One Transformer Fits All Distributions in Multi-Modal Diffusion at Scale.,Fan Bao; Shen Nie; Kaiwen Xue; Chongxuan Li; Shi Pu; Yaole Wang; Gang Yue; Yue Cao; Hang Su; Jun Zhu,1692-1717,26,https://proceedings.mlr.press/v202/bao23a.html,
icml,2023,conf/icml/icml2023,,Optimizing the Collaboration Structure in Cross-Silo Federated Learning.,Wenxuan Bao; Haohan Wang; Jun Wu; Jingrui He,1718-1736,19,https://proceedings.mlr.press/v202/bao23b.html,
icml,2023,conf/icml/icml2023,,MultiDiffusion: Fusing Diffusion Paths for Controlled Image Generation.,Omer Bar-Tal; Lior Yariv; Yaron Lipman; Tali Dekel,1737-1752,16,https://proceedings.mlr.press/v202/bar-tal23a.html,
icml,2023,conf/icml/icml2023,,Reinforcement Learning with General Utilities: Simpler Variance Reduction and Large State-Action Space.,Anas Barakat; Ilyas Fatkhullin; Niao He,1753-1800,48,https://proceedings.mlr.press/v202/barakat23a.html,
icml,2023,conf/icml/icml2023,,Interpretable Neural-Symbolic Concept Reasoning.,Pietro Barbiero; Gabriele Ciravegna; Francesco Giannini; Mateo Espinosa Zarlenga; Lucie Charlotte Magister; Alberto Tonda; Pietro Lio; Frédéric Precioso; Mateja Jamnik; Giuseppe Marra,1801-1825,25,https://proceedings.mlr.press/v202/barbiero23a.html,
icml,2023,conf/icml/icml2023,,Moccasin: Efficient Tensor Rematerialization for Neural Networks.,Burak Bartan; Haoming Li; Harris Teague; Christopher Lott; Bistra Dilkina,1826-1837,12,https://proceedings.mlr.press/v202/bartan23a.html,
icml,2023,conf/icml/icml2023,,User-level Private Stochastic Convex Optimization with Optimal Rates.,Raef Bassily; Ziteng Sun,1838-1851,14,https://proceedings.mlr.press/v202/bassily23a.html,
icml,2023,conf/icml/icml2023,,A Statistical Perspective on Retrieval-Based Models.,Soumya Basu; Ankit Singh Rawat; Manzil Zaheer,1852-1886,35,https://proceedings.mlr.press/v202/basu23a.html,
icml,2023,conf/icml/icml2023,,Human-Timescale Adaptation in an Open-Ended Task Space.,Jakob Bauer; Kate Baumli; Feryal M. P. Behbahani; Avishkar Bhoopchand; Nathalie Bradley-Schmieg; Michael Chang; Natalie Clay; Adrian Collister; Vibhavari Dasagi; Lucy Gonzalez; Karol Gregor; Edward Hughes; Sheleem Kashem; Maria Loks-Thompson; Hannah Openshaw; Jack Parker-Holder; Shreya Pathak; Nicolas Perez Nieves; Nemanja Rakicevic; Tim Rocktäschel; Yannick Schroecker; Satinder Singh; Jakub Sygnowski; Karl Tuyls; Sarah York; Alexander Zacherl; Lei M. Zhang,1887-1935,49,https://proceedings.mlr.press/v202/bauer23a.html,
icml,2023,conf/icml/icml2023,,A Kernel Stein Test of Goodness of Fit for Sequential Models.,Jerome Baum; Heishiro Kanagawa; Arthur Gretton,1936-1953,18,https://proceedings.mlr.press/v202/baum23a.html,
icml,2023,conf/icml/icml2023,,Individually Fair Learning with One-Sided Feedback.,Yahav Bechavod; Aaron Roth,1954-1977,24,https://proceedings.mlr.press/v202/bechavod23a.html,
icml,2023,conf/icml/icml2023,,Predicting Ordinary Differential Equations with Transformers.,Sören Becker; Michal Klein; Alexander Neitz; Giambattista Parascandolo; Niki Kilbertus,1978-2002,25,https://proceedings.mlr.press/v202/becker23a.html,
icml,2023,conf/icml/icml2023,,Explaining Reinforcement Learning with Shapley Values.,Daniel Beechey; Thomas M. S. Smith; Özgür Simsek,2003-2014,12,https://proceedings.mlr.press/v202/beechey23a.html,
icml,2023,conf/icml/icml2023,,TIDE: Time Derivative Diffusion for Deep Learning on Graphs.,Maysam Behmanesh; Maximilian Krahn; Maks Ovsjanikov,2015-2030,16,https://proceedings.mlr.press/v202/behmanesh23a.html,
icml,2023,conf/icml/icml2023,,Fast as CHITA: Neural Network Pruning with Combinatorial Optimization.,Riade Benbaki; Wenyu Chen; Xiang Meng; Hussein Hazimeh; Natalia Ponomareva; Zhe Zhao; Rahul Mazumder,2031-2049,19,https://proceedings.mlr.press/v202/benbaki23a.html,
icml,2023,conf/icml/icml2023,,Continuously Parameterized Mixture Models.,Christopher M. Bender; Yifeng Shi; Marc Niethammer; Junier Oliva,2050-2062,13,https://proceedings.mlr.press/v202/bender23a.html,
icml,2023,conf/icml/icml2023,,Controllable Neural Symbolic Regression.,Tommaso Bendinelli; Luca Biggio; Pierre-Alexandre Kamienny,2063-2077,15,https://proceedings.mlr.press/v202/bendinelli23a.html,
icml,2023,conf/icml/icml2023,,On Second-Order Scoring Rules for Epistemic Uncertainty Quantification.,Viktor Bengs; Eyke Hüllermeier; Willem Waegeman,2078-2091,14,https://proceedings.mlr.press/v202/bengs23a.html,
icml,2023,conf/icml/icml2023,,Certified Robust Neural Networks: Generalization and Corruption Resistance.,M. Amine Bennouna; Ryan Lucas; Bart P. G. Van Parys,2092-2112,21,https://proceedings.mlr.press/v202/bennouna23a.html,
icml,2023,conf/icml/icml2023,,Gaussian processes at the Helm(holtz): A more fluid model for ocean currents.,Renato Berlinghieri; Brian L. Trippe; David R. Burt; Ryan James Giordano; Kaushik Srinivasan; Tamay M. Özgökmen; Junfei Xia; Tamara Broderick,2113-2163,51,https://proceedings.mlr.press/v202/berlinghieri23a.html,
icml,2023,conf/icml/icml2023,,Optimal Rates and Efficient Algorithms for Online Bayesian Persuasion.,Martino Bernasconi; Matteo Castiglioni; Andrea Celli; Alberto Marchesi; Francesco Trovò; Nicola Gatti,2164-2183,20,https://proceedings.mlr.press/v202/bernasconi23a.html,
icml,2023,conf/icml/icml2023,,Constrained Phi-Equilibria.,Martino Bernasconi; Matteo Castiglioni; Alberto Marchesi; Francesco Trovò; Nicola Gatti,2184-2205,22,https://proceedings.mlr.press/v202/bernasconi23b.html,
icml,2023,conf/icml/icml2023,,Differentiable and Transportable Structure Learning.,Jeroen Berrevoets; Nabeel Seedat; Fergus Imrie; Mihaela van der Schaar,2206-2233,28,https://proceedings.mlr.press/v202/berrevoets23a.html,
icml,2023,conf/icml/icml2023,,Polyhedral Complex Extraction from ReLU Networks using Edge Subdivision.,Arturs Berzins,2234-2244,11,https://proceedings.mlr.press/v202/berzins23a.html,
icml,2023,conf/icml/icml2023,,Robust One-Class Classification with Signed Distance Function using 1-Lipschitz Neural Networks.,Louis Béthune; Paul Novello; Guillaume Coiffier; Thibaut Boissin; Mathieu Serrurier; Quentin Vincenot; Andres Troya-Galvis,2245-2271,27,https://proceedings.mlr.press/v202/bethune23a.html,
icml,2023,conf/icml/icml2023,,Neural Algorithmic Reasoning with Causal Regularisation.,Beatrice Bevilacqua; Kyriacos Nikiforou; Borja Ibarz; Ioana Bica; Michela Paganini; Charles Blundell; Jovana Mitrovic; Petar Velickovic,2272-2288,17,https://proceedings.mlr.press/v202/bevilacqua23a.html,
icml,2023,conf/icml/icml2023,,Optimally-weighted Estimators of the Maximum Mean Discrepancy for Likelihood-Free Inference.,Ayush Bharti; Masha Naslidnyk; Oscar Key; Samuel Kaski; François-Xavier Briol,2289-2312,24,https://proceedings.mlr.press/v202/bharti23a.html,
icml,2023,conf/icml/icml2023,,Bandit Online Linear Optimization with Hints and Queries.,Aditya Bhaskara; Ashok Cutkosky; Ravi Kumar; Manish Purohit,2313-2336,24,https://proceedings.mlr.press/v202/bhaskara23a.html,
icml,2023,conf/icml/icml2023,,Improved Online Conformal Prediction via Strongly Adaptive Online Learning.,Aadyot Bhatnagar; Huan Wang; Caiming Xiong; Yu Bai,2337-2363,27,https://proceedings.mlr.press/v202/bhatnagar23a.html,
icml,2023,conf/icml/icml2023,,Data-Copying in Generative Models: A Formal Framework.,Robi Bhattacharjee; Sanjoy Dasgupta; Kamalika Chaudhuri,2364-2396,33,https://proceedings.mlr.press/v202/bhattacharjee23a.html,
icml,2023,conf/icml/icml2023,,Pythia: A Suite for Analyzing Large Language Models Across Training and Scaling.,Stella Biderman; Hailey Schoelkopf; Quentin Gregory Anthony; Herbie Bradley; Kyle O'Brien; Eric Hallahan; Mohammad Aflah Khan; Shivanshu Purohit; USVSN Sai Prashanth; Edward Raff; Aviya Skowron; Lintang Sutawika; Oskar van der Wal,2397-2430,34,https://proceedings.mlr.press/v202/biderman23a.html,
icml,2023,conf/icml/icml2023,,StriderNet: A Graph Reinforcement Learning Approach to Optimize Atomic Structures on Rough Energy Landscapes.,Vaibhav Bihani; Sahil Manchanda; Srikanth Sastry; Sayan Ranu; N. M. Anoop Krishnan,2431-2451,21,https://proceedings.mlr.press/v202/bihani23a.html,
icml,2023,conf/icml/icml2023,,Modeling Temporal Data as Continuous Functions with Stochastic Process Diffusion.,Marin Bilos; Kashif Rasul; Anderson Schneider; Yuriy Nevmyvaka; Stephan Günnemann,2452-2470,19,https://proceedings.mlr.press/v202/bilos23a.html,
icml,2023,conf/icml/icml2023,,In or Out? Fixing ImageNet Out-of-Distribution Detection Evaluation.,Julian Bitterwolf; Maximilian Müller; Matthias Hein,2471-2506,36,https://proceedings.mlr.press/v202/bitterwolf23a.html,
icml,2023,conf/icml/icml2023,,Invariant Slot Attention: Object Discovery with Slot-Centric Reference Frames.,Ondrej Biza; Sjoerd van Steenkiste; Mehdi S. M. Sajjadi; Gamaleldin Fathy Elsayed; Aravindh Mahendran; Thomas Kipf,2507-2527,21,https://proceedings.mlr.press/v202/biza23a.html,
icml,2023,conf/icml/icml2023,,Understanding Oversquashing in GNNs through the Lens of Effective Resistance.,Mitchell Black; Zhengchao Wan; Amir Nayyeri; Yusu Wang,2528-2547,20,https://proceedings.mlr.press/v202/black23a.html,
icml,2023,conf/icml/icml2023,,Unit Scaling: Out-of-the-Box Low-Precision Training.,Charlie Blake; Douglas Orr; Carlo Luschi,2548-2576,29,https://proceedings.mlr.press/v202/blake23a.html,
icml,2023,conf/icml/icml2023,,FLEX: an Adaptive Exploration Algorithm for Nonlinear Systems.,Matthieu Blanke; Marc Lelarge,2577-2591,15,https://proceedings.mlr.press/v202/blanke23a.html,
icml,2023,conf/icml/icml2023,,Not all Strongly Rayleigh Distributions Have Small Probabilistic Generating Circuits.,Markus Bläser,2592-2602,11,https://proceedings.mlr.press/v202/blaser23a.html,
icml,2023,conf/icml/icml2023,,Learning the Dynamics of Sparsely Observed Interacting Systems.,Linus Bleistein; Adeline Fermanian; Anne-Sophie Jannot; Agathe Guilloux,2603-2640,38,https://proceedings.mlr.press/v202/bleistein23a.html,
